"dataset_name","analysis_key","analysis_number","subgroup_number","analysis_name","k","log_or","log_or_ci_lb","log_or_ci_ub","rd","rd_ci_lb","rd_ci_ub","or_sig","rd_sig","direction_match","mismatch_type","sparse_events","double_zero"
"CD014914_pub2_data","8::overall",8,"overall","Sneezing (continuous) (prevention)",2,-1.94085556557813,-3.73913358633815,-0.142577544818111,-0.11878928426054,-0.294490043656691,0.0569114751356098,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014920_pub2_data","1::overall",1,"overall","Acute myocardial infarction (short term < 30 days)",2,-1.2643263028558,-3.879156607378,1.35050400166641,-0.0403565512456768,-0.0653542661086364,-0.0153588363827172,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD014935_pub2_data","1::overall",1,"overall","All-cause mortality",3,0.0275873316526231,-1.10345256881836,1.15862723212361,-0.00547498439854397,-0.114207583823385,0.103257615026297,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD014937_pub2_data","14::overall",14,"overall","Subgroup analysis: acute kidney injury by definition",14,-0.528658483913378,-1.04250407583191,-0.0148128919948455,-0.0682003151672229,-0.139949487612651,0.00354885727820543,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014937_pub2_data","17::overall",17,"overall","Sensitivity analysis: any use of KRT (only studies with ""some concerns""  or a ""low"" overall risk of bias)",23,-0.359757201186382,-0.806374283536275,0.0868598811635107,-0.0108513044423716,-0.0212636581599446,-0.000438950724798583,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014937_pub2_data","18::overall",18,"overall","Sensitivity analysis: any use of KRT (placebo-controlled studies)",15,-0.808714813372781,-1.36373707980369,-0.253692546941873,-0.0246835809313562,-0.0506549699752209,0.00128780811250861,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD014937_pub2_data","2::overall",2,"overall","Any use of kidney replacement therapy",46,0.00164432376149952,-0.177646783974059,0.180935431497058,-0.0115180189059566,-0.0195256062096775,-0.0035104316022356,FALSE,TRUE,FALSE,"direction_and_significance",TRUE,TRUE
"CD014937_pub2_data","21::overall",21,"overall","Subgroup analysis: any use of KRT by type of diuretic",44,-0.275724014286095,-0.600093466414589,0.0486454378423989,-0.00978375043840675,-0.0169108462637193,-0.0026566546130942,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014937_pub2_data","6::overall",6,"overall","Changes in serum creatinine within 30 days (mg/dL]",15,-0.179099250314711,-0.489942942559652,0.131744441930231,-0.0452616844953493,-0.0864990569801373,-0.00402431201056133,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014941_pub2_data","18::overall",18,"overall","Cenobamate versus placebo - subgroup analysis, any serious adverse event",4,0.0798239786403203,-0.53096371117519,0.690611668455831,-0.00378765022144231,-0.0313829384181385,0.0238076379752538,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD014941_pub2_data","6::overall",6,"overall","Withdrawal from the study due to adverse events",2,1.03002917820382,0.235366047398476,1.82469230900917,0.0571503741258227,-0.0240418965070339,0.138342644758679,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014959_pub2_data","14::overall",14,"overall","Proportion of people with non-serious adverse events",3,2.35116496919316,0.904005138198953,3.79832480018736,0.0322766818592607,-0.0049266851778673,0.0694800488963888,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014959_pub2_data","16::overall",16,"overall","Sensitivity analysis: non-serious adverse events (worst-case scenario)",3,3.56933130459306,1.5293586964615,5.60930391272461,0.123609145403552,-0.00949260665715396,0.256710897464258,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014959_pub2_data","4::overall",4,"overall","Sensitivity analysis: laboratory-confirmed leptospirosis (worst-case scenario)",6,-0.362380246815706,-1.53652493725206,0.811764443620648,0.0339565056103669,-0.0730331325114738,0.140946143732208,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD014959_pub2_data","9::overall",9,"overall","Sensitivity analysis: clinical diagnosis of leptospirosis regardless of the presence of laboratory confirmation (best-case scenario)",4,-1.22840621836499,-2.05723080167738,-0.399581635052589,-0.114614275718392,-0.235426814228273,0.00619826279148963,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014964_pub2_data","3::2",3,"2","Number of attempts (Types of ultrasound guidance: preprocedural versus real‐time)",22,-0.196926148703528,-0.779377309245159,0.385525011838103,-0.0151445384003295,-0.0248457617593877,-0.0054433150412713,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014964_pub2_data","5::overall",5,"overall","Technical failure of neuraxial anaesthesia",43,-0.115340351590656,-0.497187971495875,0.266507268314562,-0.0111266018902213,-0.0191331069941591,-0.0031200967862835,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014964_pub2_data","7::overall",7,"overall","Any adverse events",15,-0.441812771189237,-0.809343136072485,-0.0742824063059888,-0.0334316819663527,-0.0751824725662858,0.00831910863358042,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD014965_pub2_data","13::2",13,"2","Other side effects: somnolence",3,1.79556652354355,0.921499791922286,2.66963325516482,0.193067716191765,-0.0200193556350139,0.406154788018544,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD014965_pub2_data","18::1",18,"1","Other side effects: hypersalivation",4,1.30602145263919,-0.0440796108878407,2.65612251616622,0.0799355983826039,0.0282692527916537,0.131601943973554,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014965_pub2_data","19::1",19,"1","Other side effects: tremor",4,1.56619127393998,-0.036216713487411,3.16859926136738,0.0632557452882086,0.00289818468885378,0.123613305887563,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014965_pub2_data","2::1",2,"1","Aggression",8,0.908186857706642,0.176115247046524,1.64025846836676,0.0564140238283917,-0.00746131218837229,0.120289359845156,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014965_pub2_data","3::1",3,"1","Weight gain above clinically relevant thresholds",3,1.25102413675878,-0.133525812114522,2.63557408563207,0.112246563381958,0.0211510945317571,0.203342032232158,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD014965_pub2_data","5::2",5,"2","Extrapyramidal side effects: any extrapyramidal symptom",3,0.928583623669102,-0.125389811127032,1.98255705846524,0.111584701221073,0.00953168012723582,0.213637722314909,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014965_pub2_data","7::overall",7,"overall","Other side effects: dyskinesia",2,0.0389095945711778,-1.91874216703049,1.99656135617284,-0.0169135872492165,-0.0712025361648681,0.0373753616664351,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD014966_pub2_data","1::overall",1,"overall","Kidney graft loss",79,-0.115244598093911,-0.204772184218796,-0.025717011969027,-0.00754857896946967,-0.0206962883130379,0.00559913037409851,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD014967_pub2_data","1::overall",1,"overall","Proportion of infants who achieve seizure control after the first loading dose of ASM",15,-0.0551977406992684,-0.764032485555474,0.653637004156938,0.0128761787620911,-0.152685521533276,0.178437879057458,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD014967_pub2_data","4::overall",4,"overall","Requirement for mechanical ventilation",13,0.584954963813156,-3.8305411766637e-05,1.16994823303808,0.0727483858233435,0.00519997105226055,0.140296800594427,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD014967_pub2_data","6::overall",6,"overall","Bradycardia",9,-0.24781212624168,-0.607957362528103,0.112333110044743,0.00159385731486407,-0.0543934270921422,0.0575811417218704,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015003_pub2_data","2::overall",2,"overall","Non-fatal myocardial infarction",3,0.726750686350595,-0.459271097755708,1.9127724704569,0.0484794473693998,0.0213452130306558,0.0756136817081439,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","10::overall",10,"overall","Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): sensitivity analysis by timing of effect",8,-0.439547778978076,-0.862356260083946,-0.0167392978722061,-0.0864724504657989,-0.18390803914628,0.0109631382146824,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","24::overall",24,"overall","Adherence to clinical guideline-recommended care (proportion of residents with adequate antipsychotic therapy)",2,1.97657465198053,-0.185164372024617,4.13831367598568,0.155828588552592,0.0382953749805255,0.273361802124659,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","25::overall",25,"overall","Adherence to clinical guideline-recommended care (proportion of residents with adequate antipsychotic therapy, two arms combined)",2,1.313035113194,-0.873930466180089,3.50000069256809,0.155828588552592,0.0382953749805255,0.273361802124659,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","35::overall",35,"overall","Any hospital admission (proportion of residents with at least one hospital admission)",13,-0.280637871204549,-0.554949261752266,-0.00632648065683261,-0.0445871948021004,-0.0969539658705948,0.00777957626639402,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","36::overall",36,"overall","Any hospital admission (proportion of residents with at least one hospital admission): sensitivity analysis by risk of bias",13,-0.280637871204549,-0.554949261752266,-0.00632648065683267,-0.0445871948021004,-0.0969539658705948,0.00777957626639399,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","37::overall",37,"overall","Any hospital admission (proportion of residents with at least one hospital admission): sensitivity by timing of effect",13,-0.280637871204549,-0.554949261752266,-0.00632648065683261,-0.0445871948021004,-0.0969539658705948,0.00777957626639401,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","5::overall",5,"overall","Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission)",8,-0.439547778978076,-0.862356260083945,-0.016739297872206,-0.086472450465799,-0.18390803914628,0.0109631382146824,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","6::overall",6,"overall","Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): subgroup analysis by EPOC category",8,-0.439547778978076,-0.862356260083945,-0.016739297872206,-0.086472450465799,-0.18390803914628,0.0109631382146824,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","7::overall",7,"overall","Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): subgroup analysis by type of care provided",8,-0.439547778978076,-0.862356260083945,-0.0167392978722061,-0.086472450465799,-0.18390803914628,0.0109631382146824,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","8::overall",8,"overall","Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): subgroup analysis by resident's condition",8,-0.439547778978076,-0.862356260083945,-0.0167392978722061,-0.0864724504657989,-0.18390803914628,0.0109631382146824,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015014_pub2_data","9::overall",9,"overall","Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): sensitivity analysis by risk of bias",8,-0.439547778978076,-0.862356260083946,-0.0167392978722061,-0.0864724504657989,-0.18390803914628,0.0109631382146824,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015033_pub2_data","13::overall",13,"overall","Non-serious averse events. Worst-best case scenario sensitivity analysis",3,0.022012943456982,-0.443080562652368,0.487106449566332,-0.0214348258234762,-0.0899913149639113,0.0471216633169589,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD015033_pub2_data","21::overall",21,"overall","Imaging response. Proportion of participants without a normal ultrasound (range from 5 months to 12 months)",4,-0.680001069715577,-1.58292553958036,0.222923400149208,-0.113109355099222,-0.222488119216347,-0.00373059098209801,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015033_pub2_data","3::overall",3,"overall","All-cause mortality. Worst-best case scenario sensitivity analysis",13,0.994697795647324,-0.00690805363739055,1.99630364493204,0.112758668342098,0.0612778207770327,0.164239515907163,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015038_pub2_data","15::overall",15,"overall","Negative appendectomy rate (normal histology)",5,1.34792045462569,0.649555666487771,2.0462852427636,0.0215037217865526,-0.0889050610947435,0.131912504667849,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015046_pub2_data","1::overall",1,"overall","Adverse events&nbsp;",3,-0.296739517198805,-1.18069929214569,0.587220257748077,0.0084456800101387,-0.219397905778985,0.236289265799263,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015084_pub2_data","6::overall",6,"overall","Withdrawals due to adverse events",6,0.557284801462005,-0.0264527269690603,1.14102232989307,0.112478802484153,0.0250845366624583,0.199873068305849,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015087_pub2_data","1::overall",1,"overall","Adverse events",13,-0.561625473117096,-1.18225731803673,0.0590063718025354,-0.0857054923835867,-0.159748217912471,-0.0116627668547029,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015087_pub2_data","15::overall",15,"overall","Nausea and/or vomiting",5,-1.12798916991363,-2.34800469289483,0.0920263530675787,-0.223266964784644,-0.395802139661914,-0.0507317899073742,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015123_pub2_data","1::overall",1,"overall","Number of participants with at least one SAE",3,-0.628222290372192,-0.947589902862516,-0.308854677881867,-0.0701757363649636,-0.167504212998925,0.0271527402689978,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015134_pub2_data","3::overall",3,"overall","Stillbirth",5,-0.127836740104723,-0.718300038892747,0.462626558683301,0.000114466798997551,-0.00188856452866104,0.00211749812665614,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015140_pub2_data","14::overall",14,"overall","Risk of brain relapse",3,-0.309483974291088,-2.33066935120605,1.71170140262387,0.0143296029172146,-0.166258575497593,0.194917781332022,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD015160_pub2_data","2::overall",2,"overall","Mortality (defined as all‐cause mortality) within 30 days of repair",11,0.386525190813118,-0.208091660011653,0.981142041637889,0.050721230182964,0.014405529176493,0.0870369311894351,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015160_pub2_data","3::overall",3,"overall","Surgical site infections (as defined by the included studies) within 90 days of repair",6,0.534405778482268,-0.736657043752147,1.80546860071668,0.0587574497410464,0.0137657824198324,0.103749117062261,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015192_pub2_data","2::overall",2,"overall","All-cause mortality",8,-0.143948027486377,-0.692966836333348,0.405070781360595,0.00148062538552923,-0.0133984633430467,0.0163597141141052,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015213_pub2_data","10::overall",10,"overall","Length of hospital stay",19,-0.0621674853528861,-0.902667327100338,0.778332356394566,0.00850694372934254,-0.010503757614406,0.0275176450730911,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015213_pub2_data","3::overall",3,"overall","Recurrence rate",27,-0.447341708263052,-0.894731594199405,4.8177673300287e-05,-0.0302726473809539,-0.0512561027315447,-0.00928919203036302,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015215_pub2_data","11::overall",11,"overall","Presence/persistence of OME, randomised by child, measured by otoscopy (medium-term)",4,-1.62099848960564,-2.2503087957385,-0.991688183472767,-0.201770290522924,-0.410656165506647,0.00711558446079888,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015215_pub2_data","12::overall",12,"overall","Presence/persistence of OME, randomised by child, measured by tympanometry (medium-term)",5,-1.34120351476976,-1.8224572813539,-0.85994974818562,-0.211936831697379,-0.435716112325036,0.011842448930278,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015215_pub2_data","18::overall",18,"overall","Adverse event: segmental atrophy (long-term)",4,1.27140953009332,0.765698135858096,1.77712092432855,0.0926014899025425,-0.0211521886687198,0.206355168473805,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015215_pub2_data","5::overall",5,"overall","Persistence of OME: randomised by child (very short-term)",8,-0.275249497738547,-1.28964176659318,0.739142771116081,0.00820761541538713,-0.0158800198244691,0.0322952506552433,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015215_pub2_data","6::overall",6,"overall","Persistence of OME: randomised by child (medium-term)",8,0.166903560038502,-1.19071162268977,1.52451874276677,-0.0601010619414235,-0.292159336076819,0.171957212193972,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015215_pub2_data","9::overall",9,"overall","Mean improvement in expressive language, randomised by child (medium-term)",5,0.00416388189351341,-0.737316133030543,0.74564389681757,-0.00225645347991477,-0.042157383307989,0.0376444763481595,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015219_pub2_data","13::overall",13,"overall","Need for admission to hospital (if ambulatory) – fixed-effect model",4,0.00200743873727421,-0.987367295764429,0.991382173238977,-0.00497392772109116,-0.0679988815271602,0.0580510260849779,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015219_pub2_data","6::overall",6,"overall","Need for critical or intensive care (any reason)",6,0.00116625733592993,-0.417118280286226,0.419450794958086,-0.000270526529861082,-0.0258164383563576,0.0252753852966355,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015254_pub2_data","6::overall",6,"overall","Persistence of OME (short-term)",10,-0.461221242177189,-0.969726791214264,0.0472843068598863,-0.0930300291539418,-0.183234303108717,-0.00282575519916652,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015254_pub2_data","8::overall",8,"overall","Sensitivity analysis: persistence (short-term) assuming ICC of 1.0 (complete correlation between ears) (Puhakka 1985)",10,-0.49834870003128,-1.01432478548751,0.0176273854249531,-0.109851858911439,-0.198175736413172,-0.0215279814097053,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015254_pub2_data","9::overall",9,"overall","Sensitivity analysis: persistence (short-term) assuming ICC of zero (no correlation between ears) (Puhakka 1985)",10,-0.498222061911873,-1.03370223818936,0.0372581143656159,-0.10689374409129,-0.197822197796948,-0.0159652903856321,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015255_pub2_data","16::overall",16,"overall","Persistence of OME (medium-term - up to 1 year)",2,-1.84172334821216,-3.17905652152315,-0.504390174901173,-0.324974092696033,-0.729871764200983,0.0799235788089175,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD015255_pub2_data","17::overall",17,"overall","Acute otitis media (very short-term - up to 6 weeks)",3,0.0995637699395986,-1.28768558993489,1.48681312981409,-0.00352977787709749,-0.109438304772225,0.10237874901803,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015255_pub2_data","7::overall",7,"overall","Disease-specific quality of life (very short-term - up to 6 weeks)",4,-0.768272749108542,-1.50997761001869,-0.0265678881983941,-0.149056085442196,-0.307173320004404,0.00906114912001224,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015255_pub2_data","9::overall",9,"overall","Persistence of OME (very short-term - up to 6 weeks)",8,-0.69565164792141,-1.41759451186505,0.0262912160222271,-0.173307898390782,-0.322402614468152,-0.0242131823134116,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015314_pub2_data","1::4",1,"4","Tobacco cessation at longest follow-up",3,0.453539222157308,-0.10638593339899,1.01346437771361,0.0560768268064003,0.0152187847954699,0.0969348688173306,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015331_pub2_data","38::overall",38,"overall","Global state - number of participants with clinically important change in global state",2,0.620830987103026,-0.00196179835171617,1.24362377255777,0.127138700300352,0.00148673290646173,0.252790667694242,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015331_pub2_data","45::overall",45,"overall","Service use - admission to hospital (separated time points)",15,-0.0680474469707206,-0.361220680309832,0.225125786368391,0.00166844359634768,-0.0296712001348248,0.0330080873275202,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015331_pub2_data","49::overall",49,"overall","Leaving the study early - for any reason - overall acceptability (separated time points)",51,-0.257802718830493,-0.442123409006143,-0.0734820286548435,-0.0264378037879006,-0.05335533542476,0.000479727848958826,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015331_pub2_data","66::overall",66,"overall","Behaviour - occurence of violent incidents",2,-0.0338514559628889,-2.0048231251027,1.93712021317692,0.0228327130468416,-0.0456092771012629,0.091274703194946,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015331_pub2_data","9::overall",9,"overall","Mental state - specific: number of participants with clinically important change in positive symptoms (combined time points)",2,0.815051831721705,-0.0094448852832324,1.63954854872664,0.192494334046052,0.00355733082440862,0.381431337267695,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015332_pub2_data","16::overall",16,"overall","Mortality – mortality due to natural causes ",12,-0.531405378455448,-1.61470748454191,0.55189672763101,-0.0727856569440728,-0.131684370041103,-0.0138869438470425,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015332_pub2_data","22::overall",22,"overall","Adverse events – participants with at least 1 adverse event",6,-0.64611962403296,-1.27673852128407,-0.0155007267818491,-0.0413690686687715,-0.103593554573782,0.0208554172362386,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015332_pub2_data","32::overall",32,"overall","Behaviour – violent incidents (separated time points)",2,0.140151939402547,-1.84160120637201,2.1219050851771,-0.0177758573731697,-0.101071095348328,0.0655193806019891,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015373_pub2_data","11::3",11,"3","Adverse events (total): duration of administration subgroup analysis",3,2.20297778156645,-0.136075618785215,4.54203118191812,0.305829032058789,0.00464509068979058,0.607012973427788,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015373_pub2_data","23::overall",23,"overall","Tolerability",8,0.507094797797082,-0.505004434958881,1.51919403055305,0.0444705582103977,0.00757194717615613,0.0813691692446392,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015387_pub2_data","7::overall",7,"overall","Thirty-day case fatality",7,-0.577484010145841,-0.913741331272228,-0.241226689019454,-0.0372488904300244,-0.0977824857701063,0.0232847049100575,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015387_pub2_data","8::2",8,"2","Thirty-day case fatality: stratified by surgical approach",5,-0.552291350568688,-1.01682465547126,-0.0877580456661182,-0.0500685888589231,-0.140009420959049,0.0398722432412028,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015395_pub3_data","1::overall",1,"overall","All-cause mortality at day 28",2,-1.54030872055674,-4.14206476745135,1.06144732633787,-0.0109216825837332,-0.0169376121276952,-0.00490575303977115,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015432_pub2_data","3::overall",3,"overall","Pain intensity – as reported by the child, from 24 hours up to 7 days postintervention",14,0.0257786799340201,-0.713559281472286,0.765116641340326,-0.00808088850259824,-0.114873143066739,0.0987113660615423,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015443_pub2_data","10::overall",10,"overall","Mortality",15,-0.17706483378693,-0.765980002895707,0.411850335321847,0.00137257406494037,-0.00125323599232761,0.00399838412220836,FALSE,FALSE,FALSE,"direction_only",TRUE,FALSE
"CD015476_pub2_data","12::overall",12,"overall","Serrated adenoma detection rate excluding studies that included patients with Lynch syndrome",6,0.543919650202995,0.314613602298574,0.773225698107416,0.014622700753988,-0.00310137111034352,0.0323467726183195,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015476_pub2_data","2::overall",2,"overall","Sessile serrated lesion detection rate",7,0.505784018742404,0.284427705551701,0.727140331933108,0.0133251803054642,-0.00302150830385679,0.0296718689147853,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015514_pub2_data","7::overall",7,"overall","Adverse events - outer retinal folds",3,-0.455532384308224,-1.22819525980858,0.317130491192132,-0.0684735917779343,-0.132063868006833,-0.00488331554903591,FALSE,TRUE,TRUE,"significance_only",FALSE,FALSE
"CD015514_pub2_data","8::overall",8,"overall","Adverse events - binocular diplopia and elevated intraocular pressure at 6 months",2,-0.36446308187539,-2.70467528592126,1.97574912217048,0.0289248878270497,-0.157791932624099,0.215641708278198,FALSE,FALSE,FALSE,"direction_only",FALSE,FALSE
"CD015524_pub2_data","14::overall",14,"overall","Analysis 1.14. Outcome 6: Proportion of participants without improvement of steatosis: sensitivity analysis fixed-effect model",8,0.137845996894391,-0.584993903982129,0.86068589777091,-0.0160072821975777,-0.154967808032698,0.122953243637543,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015530_pub2_data","1::overall",1,"overall","Incidence of herpes zoster (up to 21 months after final dose)",5,-0.579895851608645,-1.19013980125461,0.0303480980373239,-0.0224890992813187,-0.0435254584093989,-0.00145274015323854,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015530_pub2_data","3::overall",3,"overall","Adverse events of any grade (up to 30 days after final dose)",3,0.331442106930818,0.01378434376627,0.649099870095365,0.0403873211988607,-0.0187828347490553,0.0995574771467766,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD015532_data","10::overall",10,"overall","Need for renal replacement therapy",6,-0.448142302876319,-0.717488193058527,-0.178796412694111,-0.124776338155894,-0.251009792403133,0.00145711609134513,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
"CD015532_data","14::overall",14,"overall","ICU length of stay",3,1.94267577203542,0.0238774772038859,3.86147406686696,0.0752290303390839,-0.0373625042807949,0.187820564958963,TRUE,FALSE,TRUE,"significance_only",TRUE,TRUE
"CD015532_data","15::overall",15,"overall","Hospital length of stay",4,0.0771265700461175,-2.04741469133875,2.20166783143099,-0.0751023800764311,-0.291703581244571,0.141498821091709,FALSE,FALSE,FALSE,"direction_only",TRUE,TRUE
"CD015532_data","9::overall",9,"overall","Ventilatory problems",5,-0.394085862349389,-0.649101754118,-0.139069970580778,-0.064135594559835,-0.1363167454489,0.00804555632923032,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD015536_pub2_data","4::2",4,"2","Proportion of people with serious adverse events (co-interventions)",5,-1.02871166838152,-2.05313850636379,-0.00428483039925998,0.00326950335187534,-0.126123813591953,0.132662820295704,TRUE,FALSE,FALSE,"direction_and_significance",TRUE,TRUE
"CD015536_pub2_data","5::overall",5,"overall","Proportion of people without histological improvement",4,-1.38020094462444,-2.95352025199125,0.193118362742368,-0.401465581227486,-0.678155397637061,-0.124775764817911,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015551_pub2_data","1::overall",1,"overall","Incidence of herpes zoster (up to 29.4 months after final dose)",5,-0.958014004721253,-1.9175138839287,0.00148587448618887,-0.0237351081096693,-0.0455862110110263,-0.00188400520831231,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015573_data","2::overall",2,"overall","Minor complications of treatment",5,-0.5693509657429,-1.4519183443947,0.313216412908896,-0.0552033890675948,-0.100200787738566,-0.0102059903966234,FALSE,TRUE,TRUE,"significance_only",TRUE,FALSE
"CD015584_pub2_data","4::overall",4,"overall","Providers' ease of placement",16,0.319588429784621,-0.24382402237537,0.883000881944612,0.0476797887379232,0.0127439146981065,0.08261566277774,FALSE,TRUE,TRUE,"significance_only",TRUE,TRUE
"CD015584_pub2_data","6::1",6,"1","Placement success",12,0.453093406916401,0.0204708767802761,0.885715937052526,0.022155885624131,-0.0183890462595747,0.0627008175078367,TRUE,FALSE,TRUE,"significance_only",FALSE,FALSE
"CD015588_pub2_data","20::overall",20,"overall","3P-MACE",10,-0.132901728782706,-0.22600238988411,-0.0398010676813017,-0.00758106227297121,-0.0176607290306299,0.00249860448468751,TRUE,FALSE,TRUE,"significance_only",TRUE,FALSE
