"dataset_id","review_doi","analysis_group","analysis_number","analysis_name","data_type","measure","effect_is_log","rob_type","k_all","k_post","k_pre","frac_pre","i2_all","i2_post","i2_pre","delta_i2","delta_i2_post_pre","tau2_all","tau2_post","tau2_pre","delta_tau2","delta_tau2_post_pre","effect_all","effect_post","effect_pre","delta_effect","sig_all","sig_post","sign_all","sign_post"
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,12,"Mental state - specific: mean change PANSS positive (high = poor)","binary","RR",TRUE,"non_high",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.960679675176371,0.886300828921742,NA,-0.0743788462546285,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,12,"Mental state - specific: mean change PANSS positive (high = poor)","binary","RR",TRUE,"low_only_with_support",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.960679675176371,0.886300828921742,NA,-0.0743788462546285,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,15,"Mental state - specific: mean endpoint positive symptoms scales (high = poor) (combined time points)","binary","RR",TRUE,"low_only",19,16,3,0.157894736842105,0,0,0,0,0,0,0,0,0,0,0.903050640159093,0.826009230288329,1.44981365753116,-0.0770414098707634,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,15,"Mental state - specific: mean endpoint positive symptoms scales (high = poor) (combined time points)","binary","RR",TRUE,"non_high",23,20,3,0.130434782608696,0,0,0,0,0,0,0,0,0,0,0.906415931161091,0.84459418603062,1.44981365753116,-0.0618217451304703,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,15,"Mental state - specific: mean endpoint positive symptoms scales (high = poor) (combined time points)","binary","RR",TRUE,"low_only_with_support",19,16,3,0.157894736842105,0,0,0,0,0,0,0,0,0,0,0.903050640159093,0.826009230288329,1.44981365753116,-0.0770414098707634,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,16,"Mental state - specific: mean endpoint positive symptoms scales (high = poor) (separated time points)","binary","RR",TRUE,"low_only",37,32,5,0.135135135135135,0,0,0,0,0,0,0,0,0,0,0.893198764645272,0.812615307159961,1.63735599678111,-0.0805834574853107,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,16,"Mental state - specific: mean endpoint positive symptoms scales (high = poor) (separated time points)","binary","RR",TRUE,"non_high",43,38,5,0.116279069767442,0,0,0,0,0,0,0,0,0,0,0.911585109233667,0.844140593657821,1.63735599678111,-0.0674445155758461,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,16,"Mental state - specific: mean endpoint positive symptoms scales (high = poor) (separated time points)","binary","RR",TRUE,"low_only_with_support",37,32,5,0.135135135135135,0,0,0,0,0,0,0,0,0,0,0.893198764645272,0.812615307159961,1.63735599678111,-0.0805834574853107,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,17,"Mental state - specific: mean endpoint PANSS negative (high = poor)","binary","RR",TRUE,"low_only",26,23,3,0.115384615384615,0,0,0,0,0,0,0,0,0,0,0.883520695755597,0.815719122080788,1.62476162055695,-0.0678015736748087,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,17,"Mental state - specific: mean endpoint PANSS negative (high = poor)","binary","RR",TRUE,"non_high",27,24,3,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0.88447849965196,0.819506372819243,1.62476162055695,-0.0649721268327171,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,17,"Mental state - specific: mean endpoint PANSS negative (high = poor)","binary","RR",TRUE,"low_only_with_support",26,23,3,0.115384615384615,0,0,0,0,0,0,0,0,0,0,0.883520695755597,0.815719122080788,1.62476162055695,-0.0678015736748087,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,18,"Mental state - specific: mean change PANSS negative (high = poor)","binary","RR",TRUE,"low_only",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.960679675176371,0.886300828921742,NA,-0.0743788462546285,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,18,"Mental state - specific: mean change PANSS negative (high = poor)","binary","RR",TRUE,"non_high",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.960679675176371,0.886300828921742,NA,-0.0743788462546285,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,18,"Mental state - specific: mean change PANSS negative (high = poor)","binary","RR",TRUE,"low_only_with_support",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.960679675176371,0.886300828921742,NA,-0.0743788462546285,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,22,"Mental state - specific: mean endpoint negative symptoms scale (high = poor) (combined time points)","binary","RR",TRUE,"low_only",18,15,3,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.946509553083638,0.849155202585344,1.62476162055695,-0.0973543504982933,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,22,"Mental state - specific: mean endpoint negative symptoms scale (high = poor) (combined time points)","binary","RR",TRUE,"non_high",22,19,3,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0.942053436331227,0.864194583327165,1.62476162055695,-0.0778588530040615,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,22,"Mental state - specific: mean endpoint negative symptoms scale (high = poor) (combined time points)","binary","RR",TRUE,"low_only_with_support",18,15,3,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.946509553083638,0.849155202585344,1.62476162055695,-0.0973543504982933,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,23,"Mental state - specific: mean endpoint negative symptoms scale (high = poor) (separated time points)","binary","RR",TRUE,"low_only",33,30,3,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0.88758256393927,0.835246608706785,1.62476162055695,-0.0523359552324847,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,23,"Mental state - specific: mean endpoint negative symptoms scale (high = poor) (separated time points)","binary","RR",TRUE,"non_high",39,36,3,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0.90861824637773,0.865487974980793,1.62476162055695,-0.0431302713969373,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,23,"Mental state - specific: mean endpoint negative symptoms scale (high = poor) (separated time points)","binary","RR",TRUE,"low_only_with_support",33,30,3,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0.88758256393927,0.835246608706785,1.62476162055695,-0.0523359552324847,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,27,"Mental state - specific: mean endpoint CDS (high = poor)","binary","RR",TRUE,"low_only",15,14,1,0.0666666666666667,0,0,NA,0,NA,0,0,NA,0,NA,0.669914348018869,0.64472372888776,NA,-0.0251906191311086,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,27,"Mental state - specific: mean endpoint CDS (high = poor)","binary","RR",TRUE,"non_high",16,15,1,0.0625,0,0,NA,0,NA,0,0,NA,0,NA,0.683069104212079,0.659985274368346,NA,-0.0230838298437327,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,27,"Mental state - specific: mean endpoint CDS (high = poor)","binary","RR",TRUE,"low_only_with_support",15,14,1,0.0666666666666667,0,0,NA,0,NA,0,0,NA,0,NA,0.669914348018869,0.64472372888776,NA,-0.0251906191311086,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,28,"Mental state - specific: mean change CDS (high = poor)","binary","RR",TRUE,"low_only",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.960679675176371,0.886300828921742,NA,-0.0743788462546285,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,28,"Mental state - specific: mean change CDS (high = poor)","binary","RR",TRUE,"non_high",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.960679675176371,0.886300828921742,NA,-0.0743788462546285,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,28,"Mental state - specific: mean change CDS (high = poor)","binary","RR",TRUE,"low_only_with_support",3,2,1,0.333333333333333,0,0,NA,0,NA,0,0,NA,0,NA,0.960679675176371,0.886300828921742,NA,-0.0743788462546285,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,32,"Mental state - specific: mean endpoint depressive symptoms (high = poor) (combined time points)","binary","RR",TRUE,"low_only",14,13,1,0.0714285714285714,0,0,NA,0,NA,0,0,NA,0,NA,0.824309315273331,0.804159960329358,NA,-0.0201493549439731,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,32,"Mental state - specific: mean endpoint depressive symptoms (high = poor) (combined time points)","binary","RR",TRUE,"non_high",16,15,1,0.0625,0,0,NA,0,NA,0,0,NA,0,NA,0.843611758735022,0.827046823403751,NA,-0.0165649353312711,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,32,"Mental state - specific: mean endpoint depressive symptoms (high = poor) (combined time points)","binary","RR",TRUE,"low_only_with_support",14,13,1,0.0714285714285714,0,0,NA,0,NA,0,0,NA,0,NA,0.824309315273331,0.804159960329358,NA,-0.0201493549439731,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,33,"Mental state - specific: mean endpoint depressive symptoms (high = poor) (separated time points)","binary","RR",TRUE,"low_only",25,24,1,0.04,0,0,NA,0,NA,0,0,NA,0,NA,0.79015732513732,0.778210149147031,NA,-0.0119471759902895,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,33,"Mental state - specific: mean endpoint depressive symptoms (high = poor) (separated time points)","binary","RR",TRUE,"non_high",27,26,1,0.037037037037037,0,0,NA,0,NA,0,0,NA,0,NA,0.803619067508462,0.792936185167396,NA,-0.0106828823410666,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,33,"Mental state - specific: mean endpoint depressive symptoms (high = poor) (separated time points)","binary","RR",TRUE,"low_only_with_support",25,24,1,0.04,0,0,NA,0,NA,0,0,NA,0,NA,0.79015732513732,0.778210149147031,NA,-0.0119471759902895,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,34,"Global state - number of participants with relapse/exacerbations of psychosis (combined time points)","binary","RR",TRUE,"low_only",8,5,3,0.375,53.0924759688888,39.0195982875714,0.00635442199812541,-14.0728776813174,39.0132438655733,0.130953664999482,0.287395614116756,3.02045076682168e-06,0.156441949117274,0.287392593665989,0.798518082560453,0.5278606901617,1.06820665888139,-0.270657392398754,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,34,"Global state - number of participants with relapse/exacerbations of psychosis (combined time points)","binary","RR",TRUE,"non_high",8,5,3,0.375,53.0924759688888,39.0195982875714,0.00635442199812541,-14.0728776813174,39.0132438655733,0.130953664999482,0.287395614116756,3.02045076682168e-06,0.156441949117274,0.287392593665989,0.798518082560453,0.5278606901617,1.06820665888139,-0.270657392398754,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,34,"Global state - number of participants with relapse/exacerbations of psychosis (combined time points)","binary","RR",TRUE,"low_only_with_support",8,5,3,0.375,53.0924759688888,39.0195982875714,0.00635442199812541,-14.0728776813174,39.0132438655733,0.130953664999482,0.287395614116756,3.02045076682168e-06,0.156441949117274,0.287392593665989,0.798518082560453,0.5278606901617,1.06820665888139,-0.270657392398754,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,35,"Global state - number of participants with relapse/exacerbations of psychosis (separated time points)","binary","RR",TRUE,"low_only",14,11,3,0.214285714285714,43.7325266217358,18.7113018850046,0.00635442199821131,-25.0212247367312,18.7049474630064,0.125939970517184,0.0914641691808313,3.02045076686251e-06,-0.0344758013363525,0.0914611487300644,0.737856122413473,0.58850285853607,1.06820665888139,-0.149353263877403,FALSE,TRUE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,35,"Global state - number of participants with relapse/exacerbations of psychosis (separated time points)","binary","RR",TRUE,"non_high",14,11,3,0.214285714285714,43.7325266217358,18.7113018850046,0.00635442199821131,-25.0212247367312,18.7049474630064,0.125939970517184,0.0914641691808313,3.02045076686251e-06,-0.0344758013363525,0.0914611487300644,0.737856122413473,0.58850285853607,1.06820665888139,-0.149353263877403,FALSE,TRUE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,35,"Global state - number of participants with relapse/exacerbations of psychosis (separated time points)","binary","RR",TRUE,"low_only_with_support",14,11,3,0.214285714285714,43.7325266217358,18.7113018850046,0.00635442199821131,-25.0212247367312,18.7049474630064,0.125939970517184,0.0914641691808313,3.02045076686251e-06,-0.0344758013363525,0.0914611487300644,0.737856122413473,0.58850285853607,1.06820665888139,-0.149353263877403,FALSE,TRUE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,44,"Service use - admission to hospital (combined time points)","binary","RR",TRUE,"low_only",10,7,3,0.3,0,26.2834497183885,0,26.2834497183885,26.2834497183885,0,0.141406179697913,0,0.141406179697913,0.141406179697913,0.965049121037937,0.919370240904862,1.00185641604617,-0.0456788801330749,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,44,"Service use - admission to hospital (combined time points)","binary","RR",TRUE,"non_high",10,7,3,0.3,0,26.2834497183885,0,26.2834497183885,26.2834497183885,0,0.141406179697913,0,0.141406179697913,0.141406179697913,0.965049121037937,0.919370240904862,1.00185641604617,-0.0456788801330749,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,44,"Service use - admission to hospital (combined time points)","binary","RR",TRUE,"low_only_with_support",10,7,3,0.3,0,26.2834497183885,0,26.2834497183885,26.2834497183885,0,0.141406179697913,0,0.141406179697913,0.141406179697913,0.965049121037937,0.919370240904862,1.00185641604617,-0.0456788801330749,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,45,"Service use - admission to hospital (separated time points)","binary","RR",TRUE,"low_only",14,11,3,0.214285714285714,0,11.1330329435549,0,11.1330329435549,11.1330329435549,0,0.0544393911578858,0,0.0544393911578858,0.0544393911578858,0.904344712922901,0.784045649514821,1.00185641604617,-0.12029906340808,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,45,"Service use - admission to hospital (separated time points)","binary","RR",TRUE,"non_high",14,11,3,0.214285714285714,0,11.1330329435549,0,11.1330329435549,11.1330329435549,0,0.0544393911578858,0,0.0544393911578858,0.0544393911578858,0.904344712922901,0.784045649514821,1.00185641604617,-0.12029906340808,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,45,"Service use - admission to hospital (separated time points)","binary","RR",TRUE,"low_only_with_support",14,11,3,0.214285714285714,0,11.1330329435549,0,11.1330329435549,11.1330329435549,0,0.0544393911578858,0,0.0544393911578858,0.0544393911578858,0.904344712922901,0.784045649514821,1.00185641604617,-0.12029906340808,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,46,"Service use - number of days in hospital (combined time points)","binary","RR",TRUE,"low_only",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.973208036319746,0.915652884170234,1.09493387267342,-0.0575551521495123,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,46,"Service use - number of days in hospital (combined time points)","binary","RR",TRUE,"non_high",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.973208036319746,0.915652884170234,1.09493387267342,-0.0575551521495123,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,46,"Service use - number of days in hospital (combined time points)","binary","RR",TRUE,"low_only_with_support",6,4,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.973208036319746,0.915652884170234,1.09493387267342,-0.0575551521495123,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,47,"Service use - number of days in hospital (separated time points)","binary","RR",TRUE,"low_only",10,7,3,0.3,0,0,0,0,0,0,0,0,0,0,0.958905909306049,0.892047558235095,1.12877396313242,-0.0668583510709549,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,47,"Service use - number of days in hospital (separated time points)","binary","RR",TRUE,"non_high",10,7,3,0.3,0,0,0,0,0,0,0,0,0,0,0.958905909306049,0.892047558235095,1.12877396313242,-0.0668583510709549,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,47,"Service use - number of days in hospital (separated time points)","binary","RR",TRUE,"low_only_with_support",10,7,3,0.3,0,0,0,0,0,0,0,0,0,0,0.958905909306049,0.892047558235095,1.12877396313242,-0.0668583510709549,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,48,"Leaving the study early - for any reason - overall acceptability (combined time points)","binary","RR",TRUE,"low_only",21,17,4,0.19047619047619,1.82684190258306,8.18057036837707,0,6.35372846579401,8.18057036837707,0.00416688422641598,0.0195575270701246,0,0.0153906428437086,0.0195575270701246,0.943420588339419,0.935397423194198,1.01305972408555,-0.00802316514522072,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,48,"Leaving the study early - for any reason - overall acceptability (combined time points)","binary","RR",TRUE,"non_high",25,21,4,0.16,14.5544875696288,21.7748121286298,0,7.22032455900104,21.7748121286298,0.0374418419473511,0.0598742940623455,0,0.0224324521149944,0.0598742940623455,0.869530240104336,0.845984485080254,1.01305972408555,-0.0235457550240816,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,48,"Leaving the study early - for any reason - overall acceptability (combined time points)","binary","RR",TRUE,"low_only_with_support",21,17,4,0.19047619047619,1.82684190258306,8.18057036837707,0,6.35372846579401,8.18057036837707,0.00416688422641598,0.0195575270701246,0,0.0153906428437086,0.0195575270701246,0.943420588339419,0.935397423194198,1.01305972408555,-0.00802316514522072,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,49,"Leaving the study early - for any reason - overall acceptability (separated time points)","binary","RR",TRUE,"low_only",40,34,6,0.15,0,0.281956685264913,0,0.281956685264913,0.281956685264913,0,0.000656058880004204,0,0.000656058880004204,0.000656058880004204,0.898909833595604,0.88420914738683,0.957124111834852,-0.014700686208774,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,49,"Leaving the study early - for any reason - overall acceptability (separated time points)","binary","RR",TRUE,"non_high",48,42,6,0.125,0,0,0,0,0,0,0,0,0,0,0.845827661156229,0.829931954763797,0.957124111834852,-0.0158957063924318,TRUE,TRUE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,49,"Leaving the study early - for any reason - overall acceptability (separated time points)","binary","RR",TRUE,"low_only_with_support",40,34,6,0.15,0,0.281956685264913,0,0.281956685264913,0.281956685264913,0,0.000656058880004204,0,0.000656058880004204,0.000656058880004204,0.898909833595604,0.88420914738683,0.957124111834852,-0.014700686208774,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,76,"Sensitivity analysis - Blinding of outcome assessor","binary","RR",TRUE,"low_only",17,13,4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.954016580709764,0.849018121000307,1.38812463143674,-0.104998459709456,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,76,"Sensitivity analysis - Blinding of outcome assessor","binary","RR",TRUE,"non_high",20,16,4,0.2,0,0,0,0,0,0,0,0,0,0,0.941618790967717,0.853888971264019,1.38812463143674,-0.0877298197036984,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,76,"Sensitivity analysis - Blinding of outcome assessor","binary","RR",TRUE,"low_only_with_support",17,13,4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.954016580709764,0.849018121000307,1.38812463143674,-0.104998459709456,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,77,"Sensitivity analysis - Assumptions for missing data","binary","RR",TRUE,"low_only",12,10,2,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.977086406083578,0.880430791422896,1.65676071952304,-0.0966556146606815,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,77,"Sensitivity analysis - Assumptions for missing data","binary","RR",TRUE,"non_high",15,13,2,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0.955518003836849,0.879171294050602,1.65676071952304,-0.0763467097862471,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,77,"Sensitivity analysis - Assumptions for missing data","binary","RR",TRUE,"low_only_with_support",12,10,2,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.977086406083578,0.880430791422896,1.65676071952304,-0.0966556146606815,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,78,"Sensitivity analysis - Risk of Bias","binary","RR",TRUE,"low_only",15,12,3,0.2,0,0,0,0,0,0,0,0,0,0,0.951936731158075,0.850373047010683,1.49275827593875,-0.101563684147392,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,78,"Sensitivity analysis - Risk of Bias","binary","RR",TRUE,"non_high",16,13,3,0.1875,0,0,0,0,0,0,0,0,0,0,0.949130129294664,0.854866103333424,1.49275827593875,-0.0942640259612401,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,78,"Sensitivity analysis - Risk of Bias","binary","RR",TRUE,"low_only_with_support",15,12,3,0.2,0,0,0,0,0,0,0,0,0,0,0.951936731158075,0.850373047010683,1.49275827593875,-0.101563684147392,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,79,"Sensitivity analysis - Imputed values","binary","RR",TRUE,"low_only",16,13,3,0.1875,0,0,0,0,0,0,0,0,0,0,0.943864987670208,0.849018121000307,1.49275827593875,-0.0948468666699011,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,79,"Sensitivity analysis - Imputed values","binary","RR",TRUE,"non_high",19,16,3,0.157894736842105,0,0,0,0,0,0,0,0,0,0,0.932525889036178,0.853888971264019,1.49275827593875,-0.078636917772159,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,79,"Sensitivity analysis - Imputed values","binary","RR",TRUE,"low_only_with_support",16,13,3,0.1875,0,0,0,0,0,0,0,0,0,0,0.943864987670208,0.849018121000307,1.49275827593875,-0.0948468666699011,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,80,"Sensitivity analysis - Fixed-effect","binary","RR",TRUE,"low_only",17,13,4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.954016580709764,0.849018121000307,1.38812463143674,-0.104998459709456,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,80,"Sensitivity analysis - Fixed-effect","binary","RR",TRUE,"non_high",20,16,4,0.2,0,0,0,0,0,0,0,0,0,0,0.941618790967717,0.853888971264019,1.38812463143674,-0.0877298197036984,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,80,"Sensitivity analysis - Fixed-effect","binary","RR",TRUE,"low_only_with_support",17,13,4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.954016580709764,0.849018121000307,1.38812463143674,-0.104998459709456,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,81,"Sensitivity analysis excluding outliers","binary","RR",TRUE,"low_only",16,12,4,0.25,0,0,0,0,0,0,0,0,0,0,0.966148422876879,0.85519379294187,1.38812463143674,-0.110954629935009,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,81,"Sensitivity analysis excluding outliers","binary","RR",TRUE,"non_high",19,15,4,0.210526315789474,0,0,0,0,0,0,0,0,0,0,0.95102869815829,0.859165962003088,1.38812463143674,-0.0918627361552016,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,81,"Sensitivity analysis excluding outliers","binary","RR",TRUE,"low_only_with_support",16,12,4,0.25,0,0,0,0,0,0,0,0,0,0,0.966148422876879,0.85519379294187,1.38812463143674,-0.110954629935009,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,82,"Subgroup analysis - Different types of CBT","binary","RR",TRUE,"low_only",17,13,4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.954016580709764,0.849018121000307,1.38812463143674,-0.104998459709456,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,82,"Subgroup analysis - Different types of CBT","binary","RR",TRUE,"non_high",20,16,4,0.2,0,0,0,0,0,0,0,0,0,0,0.941618790967717,0.853888971264019,1.38812463143674,-0.0877298197036985,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,82,"Subgroup analysis - Different types of CBT","binary","RR",TRUE,"low_only_with_support",17,13,4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.954016580709764,0.849018121000307,1.38812463143674,-0.104998459709456,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,83,"Subgroup analysis - Modality of treatment","binary","RR",TRUE,"low_only",17,13,4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.954016580709764,0.849018121000307,1.38812463143674,-0.104998459709456,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,83,"Subgroup analysis - Modality of treatment","binary","RR",TRUE,"non_high",20,16,4,0.2,0,0,0,0,0,0,0,0,0,0,0.941618790967717,0.853888971264019,1.38812463143674,-0.0877298197036984,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,83,"Subgroup analysis - Modality of treatment","binary","RR",TRUE,"low_only_with_support",17,13,4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.954016580709764,0.849018121000307,1.38812463143674,-0.104998459709456,FALSE,FALSE,-1,-1
"CD015331_pub2_data","10.1002/14651858.CD015331.pub2",1,84,"Subgroup analysis - Method of delivery","binary","RR",TRUE,"low_only",17,13,4,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0.954016580709764,0.849018121000307,1.38812463143674,-0.104998459709456,FALSE,FALSE,-1,-1
