"dataset_id","review_doi","analysis_group","analysis_number","analysis_name","data_type","measure","effect_is_log","k","k_pre","k_post","year_min","year_max","year_unique","slope_year","slope_year_se","slope_year_p","slope_year_ci_lb","slope_year_ci_ub","slope_pre","slope_pre_se","slope_pre_p","slope_pre_ci_lb","slope_pre_ci_ub","aic_linear","aic_spline","delta_aic","egger_p_all","egger_p_post"
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",1,4,"Clinical recurrence or reoperation for recurrence within 30 days of repair","binary","RR",TRUE,3,0,3,2012,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",1,5,"Clinical recurrence or reoperation for recurrence within one year of repair","binary","RR",TRUE,3,0,3,2012,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",1,6,"Mesh removal within 30 days of repair","binary","RR",TRUE,5,0,5,2008,2018,5,0.272814331603445,0.215506915005507,0.205542028005341,-0.149571460226683,0.695200123433573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",1,7,"Mesh removal within 90 days of repair","binary","RR",TRUE,4,0,4,2008,2015,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",2,1,"Clinical recurrence or reoperation for recurrence within 30 days of repair","binary","RR",TRUE,4,0,4,2012,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",3,1,"Surgical site infections (as defined by the included studies) within 30 days of repair","binary","RR",TRUE,3,0,3,2016,2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",3,2,"Mortality (defined as all‐cause mortality) within 30 days of repair","binary","RR",TRUE,4,0,4,2008,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",3,3,"Mesh removal within 30 days of repair","binary","RR",TRUE,5,0,5,2008,2018,5,0.272814331603445,0.215506915005507,0.205542028005341,-0.149571460226683,0.695200123433573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",4,1,"Clinical recurrence or reoperation for recurrence within 30 days of repair","binary","RR",TRUE,3,0,3,2015,2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",5,1,"Mortality (defined as all-cause mortality) within 30 days of repair","binary","RR",TRUE,2,0,2,2008,2018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",5,2,"Mesh removal within 30 days of repair","binary","RR",TRUE,3,0,3,2008,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015160_pub2_data","10.1002/14651858.CD015160.pub2",6,1,"Clinical recurrence or reoperation for recurrence within one year of repair","binary","RR",TRUE,6,0,6,2012,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",1,1,"Graft infection rate","binary","RR",TRUE,2,2,0,1984,1986,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",1,2,"All-cause mortality","binary","RR",TRUE,2,2,0,1986,1987,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",2,1,"Graft infection rate","binary","RR",TRUE,4,4,0,1984,1987,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",2,2,"Surgical site infection rate","binary","RR",TRUE,5,5,0,1978,1987,5,0.159233932303124,0.120549532275131,0.186534557289226,-0.077038809309281,0.395506673915529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",2,3,"All-cause mortality","binary","RR",TRUE,2,2,0,1986,1987,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",2,6,"Adverse events resulting from the interventions for prevention of infection","binary","RR",TRUE,2,2,0,1984,1986,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",3,1,"Graft infection rate","binary","RR",TRUE,3,3,0,1984,1988,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",3,2,"Surgical site infection rate","binary","RR",TRUE,3,3,0,1984,1988,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",4,1,"Graft infection rate","binary","RR",TRUE,2,2,0,1997,1999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",4,2,"Surgical site infection rate","binary","RR",TRUE,2,2,0,1999,1999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",4,3,"Adverse events resulting from the interventions for prevention of infection","binary","RR",TRUE,2,2,0,1989,1999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",5,1,"Graft infection rate","binary","RR",TRUE,3,3,0,1988,1999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",5,2,"Surgical site infection rate","binary","RR",TRUE,7,7,0,1988,1999,6,0.126980338468421,0.0986789947473797,0.198163271980406,-0.06642693726706,0.320387614203903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015192_pub2_data","10.1002/14651858.CD015192.pub2",5,4,"Adverse events resulting from the interventions for prevention of infection","binary","RR",TRUE,2,2,0,1989,1999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,1,"Time to wound healing","binary","RR",TRUE,3,0,3,2012,2020,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,2,"Proportion of wounds healed","binary","RR",TRUE,2,1,1,1999,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,3,"Recurrence rate","binary","RR",TRUE,13,2,11,1999,2020,9,0.00645845544162678,0.0677069310938566,0.924006334031933,-0.126244691006067,0.139161601889321,1.9039090650688,1.12225171268828,0.0897897069023641,-0.295663873388618,4.10348200352621,41.6587076368841,39.7798070170641,-1.87890061982003,0.695917756852775,0.955937493771934
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,4,"Recurrence rate (Subgroup analysis according to follow-up duration)","binary","RR",TRUE,13,2,11,1999,2020,9,0.00645845544162679,0.0677069310938566,0.924006334031933,-0.126244691006067,0.139161601889321,1.9039090650688,1.12225171268828,0.0897897069023639,-0.295663873388617,4.10348200352621,41.6587076368841,39.7798070170641,-1.87890061982002,0.695917756852782,0.955937493771938
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,5,"Wound infection","binary","RR",TRUE,13,1,12,2004,2020,8,0.0242531584521617,0.0349590975735262,0.487833899122497,-0.0442654137239713,0.0927717306282947,NA,NA,NA,NA,NA,22.8234823897528,23.9341255712183,1.11064318146553,0.888914054262235,0.886285521643165
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,6,"Wound infection (Sensitivity analysis according to risk of bias)","binary","RR",TRUE,12,1,11,2004,2020,7,0.0236139933449166,0.0351352229599736,0.501527102649156,-0.0452497782454165,0.0924777649352497,NA,NA,NA,NA,NA,22.0677854071721,22.6962445806498,0.628459173477701,0.786254377039177,0.768945189511113
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,7,"Wound dehiscence","binary","RR",TRUE,11,1,10,1999,2020,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00898442465598634,0.017760894576898
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,8,"Time to return to work","binary","RR",TRUE,6,0,6,2005,2020,5,0,0.181242819895101,1,-0.355229399450878,0.355229399450878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,9,"Operative time","binary","RR",TRUE,6,0,6,2005,2020,5,-0.00122838999511088,0.165516024844275,0.994078492307136,-0.325633837554127,0.323177057563905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,10,"Length of hospital stay","binary","RR",TRUE,10,0,10,2005,2020,6,0.000445013452900885,0.120410388458602,0.997051180054713,-0.235555011290436,0.236445038196238,NA,NA,NA,NA,NA,31.7193343945009,29.2892575954933,-2.43007679900767,0.997503170116477,0.997503170116477
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",1,11,"Postoperative or post-procedural pain","binary","RR",TRUE,2,0,2,2005,2012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,3,"Recurrence rate","binary","RR",TRUE,6,0,6,2011,2022,6,0.0269530232482484,0.0877526066619574,0.758730848317485,-0.145038925358698,0.198944971855195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,4,"Recurrence rate (Subgroup analysis according to follow-up duration)","binary","RR",TRUE,6,0,6,2011,2022,6,0.0269530232482484,0.0877526066619574,0.758730848317485,-0.145038925358698,0.198944971855194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,5,"Recurrence rate (Sensitivity analysis according to risk of bias)","binary","RR",TRUE,5,0,5,2011,2022,5,0.0424248996991861,0.0882473994265467,0.630694492929437,-0.130536824906166,0.215386624304538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,6,"Recurrence rate (Sensitivity analysis according to characteristics of tension‐free midline closure)","binary","RR",TRUE,2,0,2,2012,2016,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,7,"Wound infection","binary","RR",TRUE,6,0,6,2011,2022,6,-0.146489743400022,0.136489105057111,0.283149723138974,-0.414003473594064,0.12102398679402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,8,"Wound infection (Sensitivity analysis according to risk of bias)","binary","RR",TRUE,5,0,5,2011,2022,5,-0.0997229067522793,0.157735098780407,0.527244693457557,-0.408878019459744,0.209432205955186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,9,"Wound infection (Sensitivity analysis according to characteristics of tension‐free midline closure)","binary","RR",TRUE,2,0,2,2012,2016,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,10,"Wound dehiscence","binary","RR",TRUE,3,0,3,2014,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,12,"Operative time","binary","RR",TRUE,3,0,3,2011,2019,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",2,14,"Postoperative or post-procedural pain","binary","RR",TRUE,2,0,2,2011,2019,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,1,"Time to wound healing","binary","RR",TRUE,6,0,6,2014,2021,5,-0.0234827110575147,0.325142232241661,0.942424530661174,-0.660749776104128,0.613784353989099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,2,"Time to wound healing (Sensitivity analysis according to risk of bias)","binary","RR",TRUE,5,0,5,2015,2021,4,-0.0229759784711617,0.404542225712259,0.954708491494449,-0.815864171092862,0.769912214150538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,4,"Recurrence rate","binary","RR",TRUE,9,0,9,2014,2021,5,-0.0981764502551363,0.120408561865688,0.414865678298013,-0.334172894942148,0.137819994431875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,5,"Recurrence rate (Sensitivity analysis according to risk of bias)","binary","RR",TRUE,8,0,8,2015,2021,4,0.0542830900692235,0.222878133626193,0.807575461963227,-0.38255002477962,0.491116204918067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,6,"Wound infection","binary","RR",TRUE,8,0,8,2014,2021,5,-0.0472011387945416,0.127906610930106,0.712106749710163,-0.297893489602127,0.203491212013044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,7,"Wound infection (Sensitivity analysis according to risk of bias)","binary","RR",TRUE,7,0,7,2015,2021,4,0.0359506679387824,0.170985565374254,0.833468208197349,-0.299174882070974,0.371076217948539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,8,"Wound dehiscence","binary","RR",TRUE,7,0,7,2014,2019,4,-0.338836048195945,0.209342138572186,0.105538638715461,-0.749139100244024,0.0714670038521327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,9,"Wound dehiscence (Sensitivity analysis according to risk of bias)","binary","RR",TRUE,6,0,6,2015,2019,3,-0.101858419092819,0.233238248633697,0.662318741925897,-0.558996986232063,0.355280148046425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,10,"Time to return to work","binary","RR",TRUE,6,0,6,2014,2021,5,-0.026298901441382,0.325367234603938,0.935578450240993,-0.664006963014495,0.611409160131731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,11,"Time to return to work (Sensitivity analysis according to risk of bias)","binary","RR",TRUE,5,0,5,2015,2021,4,-0.0265517396682029,0.404833787131178,0.947706824049627,-0.820011382170266,0.76690790283386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,12,"Operative time","binary","RR",TRUE,9,0,9,2014,2021,5,-0.0166566943921313,0.271531671516162,0.951085673536464,-0.54884899122577,0.515535602441508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",3,13,"Length of hospital stay","binary","RR",TRUE,5,0,5,2014,2021,4,-0.0192478913092918,0.29975249473246,0.94880093341998,-0.606751985260945,0.568256202642361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",6,1,"Time to wound healing","binary","RR",TRUE,2,0,2,2010,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",6,2,"Recurrence rate","binary","RR",TRUE,2,0,2,2010,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",6,3,"Wound infection","binary","RR",TRUE,2,0,2,2010,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",6,4,"Wound dehiscence","binary","RR",TRUE,2,0,2,2010,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",6,5,"Time to return to work","binary","RR",TRUE,2,0,2,2010,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",6,6,"Operative time","binary","RR",TRUE,2,0,2,2010,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015213_pub2_data","10.1002/14651858.CD015213.pub2",6,7,"Length of hospital stay","binary","RR",TRUE,2,0,2,2010,2014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",1,1,"Return to normal hearing, randomised by ear (medium-term)","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",1,2,"Mean final hearing threshold, randomised by ear (medium-term)","binary","RR",TRUE,3,3,0,1983,1993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",1,3,"Change in hearing threshold from baseline, randomised by ear (medium-term)","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",1,4,"Adverse event: perforation/retraction, randomised by ear (medium-term)","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",1,7,"Persistence of OME: randomised by ear (medium-term)","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",1,10,"Adverse event: tympanosclerosis, randomised by ear (medium-term)","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,5,"Mean final hearing threshold, randomised by child (long-term)","binary","RR",TRUE,2,1,1,1999,2007,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,6,"Hearing in noise test, randomised by child (long-term)","binary","RR",TRUE,3,0,3,2007,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,14,"Presence/persistence of OME, randomised by child (long-term)","binary","RR",TRUE,3,2,1,1991,2007,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,48,"Generic health-related quality of life: TAIQOL (medium-term)","binary","RR",TRUE,9,9,0,2000,2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,50,"Literacy (long-term)","binary","RR",TRUE,9,0,9,2007,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,51,"Phonological awareness (long-term)","binary","RR",TRUE,2,0,2,2007,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,52,"Attention, impulsivity and psychosocial function, long-term (1): disruptive behaviour disorders, child behaviour and impairment rating","binary","RR",TRUE,10,0,10,2007,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,53,"Attention, impulsivity and psychosocial function, long-term (2): social skills","binary","RR",TRUE,2,0,2,2007,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,54,"Attention, impulsivity and psychosocial function, long-term: Visual and auditory continuous performance","binary","RR",TRUE,4,0,4,2007,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",2,55,"Intelligence and academic achievement (long-term)","binary","RR",TRUE,2,0,2,2007,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",4,12,"Persistence of OME: mean days to first recurrence","binary","RR",TRUE,2,2,0,1989,1989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",4,13,"Persistence of OME (long-term)","binary","RR",TRUE,2,2,0,1989,1989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",4,14,"Adverse events: otorrhoea (long-term)","binary","RR",TRUE,2,2,0,1989,1989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",4,15,"Zero, one or two episodes of AOM in 12 months","binary","RR",TRUE,3,0,3,2010,2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",4,16,"Three or more episodes of AOM in 12 months","binary","RR",TRUE,2,0,2,2010,2010,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,1,"Sensitivity analysis: Return to normal hearing, randomised by ear (medium-term); CC = 0.3","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,2,"Sensitivity analysis: Return to normal hearing, randomised by ear (medium-term); CC = 0.7","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,3,"Sensitivity analysis: Return to normal hearing, randomised by ear (medium-term). Normal defined as < 25 dB; CC = 0.5","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,4,"Sensitivity analysis: Mean final hearing threshold, randomised by ear (medium-term); CC = 0.3","binary","RR",TRUE,3,3,0,1983,1993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,5,"Sensitivity analysis: Mean final hearing threshold, randomised by ear (medium-term); CC = 0.7","binary","RR",TRUE,3,3,0,1983,1993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,6,"Sensitivity analysis: Change in hearing threshold from baseline, randomised by ear (medium-term); CC = 0.3","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,7,"Sensitivity analysis: Change in hearing threshold from baseline, randomised by ear (medium-term); CC = 0.7","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,8,"Sensitivity analysis: Adverse event: perforation/retraction, randomised by ear (medium-term); CC = 0.3","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,9,"Sensitivity analysis: Adverse event: perforation/retraction, randomised by ear (medium-term); CC = 0.7","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,12,"Sensitivity analysis: Persistence of OME: randomised by ear (medium-term); CC = 0.3","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",5,13,"Sensitivity analysis: Persistence of OME: randomised by ear (medium-term); CC = 0.7","binary","RR",TRUE,2,2,0,1993,1993,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",6,3,"Sensitivity analysis: Mean final hearing threshold, randomised by child (long-term); CC for Paradise 2007 of 0.3","binary","RR",TRUE,2,1,1,1999,2007,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015215_pub2_data","10.1002/14651858.CD015215.pub2",6,4,"Sensitivity analysis: Mean final hearing threshold, randomised by child (long-term); CC for Paradise 2007 of 0.7","binary","RR",TRUE,2,1,1,1999,2007,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD015219_pub2_data","10.1002/14651858.CD015219.pub2",1,1,"All-cause mortality – at 28 to 30 days, or in‐hospital","binary","RR",TRUE,11,0,11,2020,2023,4,-0.365870446652021,0.340114098435722,0.282048674138732,-1.03248183022035,0.300740936916304,NA,NA,NA,NA,NA,NA,NA,NA,0.294402517449899,0.294402517449899
"CD015219_pub2_data","10.1002/14651858.CD015219.pub2",1,2,"Progression to invasive mechanical ventilation","binary","RR",TRUE,8,0,8,2020,2022,3,0.165050310608212,0.234388280064195,0.481323948013321,-0.294342276715898,0.624442897932322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
