"review_id","analysis_number","analysis_name","doi","k","effect_type","theta","sigma","tau","R","tau_estimator","R_status"
"CD015588_pub2","50","Amputation (Hazard Ratio)","10.1002/14651858.CD015588.pub2",7,"GIV",0.1484156180349,0.140181820711847,0.212064014822909,0.682899862175067,"REML_golden_v1","ok"
"CD015588_pub2","51","Fracture","10.1002/14651858.CD015588.pub2",14,"logRR",0.000332046852091965,0.0641915898728896,6.25342513043285e-06,0.394973586808883,"REML_golden_v1","ok"
"CD015588_pub2","52","Fracture (Hazard Ratio)","10.1002/14651858.CD015588.pub2",10,"GIV",0.0912231273905061,0.0737427376654761,0.075491303744214,0.702788595931967,"REML_golden_v1","ok"
"CD015588_pub2","53","Genital infection","10.1002/14651858.CD015588.pub2",15,"logRR",1.01215800129252,0.123094448591497,0.166640349164733,0.698185870043475,"REML_golden_v1","ok"
"CD015588_pub2","54","Genital infection (Hazard Ratio)","10.1002/14651858.CD015588.pub2",13,"GIV",0.985854678866511,0.121145787394531,5.9988994642032e-06,0.865737316977542,"REML_golden_v1","ok"
"CD015588_pub2","55","Diabetic ketoacidosis","10.1002/14651858.CD015588.pub2",13,"logRR",0.708239101518783,0.23390565243414,6.48537150615248e-06,0.830706227822367,"REML_golden_v1","ok"
"CD015588_pub2","56","Diabetic ketoacidosis (Hazard Ratio)","10.1002/14651858.CD015588.pub2",6,"GIV",0.777725848898309,0.256253974688726,6.63905524773932e-06,0.83085162929097,"REML_golden_v1","ok"
"CD015592_pub3","1","Successful lumbar puncture procedure at the first attempt","10.1002/14651858.CD015592.pub3",3,"logRR",-0.0694368298493981,0.122182349229865,0.187521184588867,0.357198280757366,"REML_golden_v1","ok"
"CD015592_pub3","2","Episodes of bradycardia","10.1002/14651858.CD015592.pub3",3,"logRR",0.529577294940689,0.236337370913062,6.57091050288702e-06,0.474965086279132,"REML_golden_v1","ok"
"CD015592_pub3","4","Episodes of desaturation (decrease of SpO2 to less than 80%)","10.1002/14651858.CD015592.pub3",2,"logRR",0.733003334828428,0.195930881225563,6.63795544827413e-06,0.999999999980262,"REML_golden_v1","ok"
"CD015592_pub3","5","Apnea: number of episodes (interruption of breathing for more than 20 seconds) during the procedure","10.1002/14651858.CD015592.pub3",2,"logRR",0.0175242315205112,1.40089402546064,6.00502761841956e-06,0.999999999999999,"REML_golden_v1","ok"
"CD015594_pub2","1","Neonatal Facial Coding System pain score during the procedure","10.1002/14651858.CD015594.pub2",2,"logRR",0.0743040902709544,1.40187271855817,5.92562768990788e-06,1,"REML_golden_v1","ok"
"CD015594_pub2","3","Adverse events","10.1002/14651858.CD015594.pub2",2,"logRR",-0.712765333989315,0.504933273333305,5.64702828783706e-06,0.99999999999492,"REML_golden_v1","ok"
"CD015673_pub2","1","Number of participants with continuous abstinence","10.1002/14651858.CD015673.pub2",8,"logRR",0.114433120515361,0.0946477694849322,0.151703261974028,0.658459339694909,"REML_golden_v1","ok"
"CD015673_pub2","2","Number of heavy-drinking participants","10.1002/14651858.CD015673.pub2",8,"logRR",-0.186590486768141,0.0830484321569158,0.188105299738688,0.605588523234193,"REML_golden_v1","ok"
"CD015673_pub2","3","% Abstinent days","10.1002/14651858.CD015673.pub2",2,"GIV",0,1.84327027021347,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015673_pub2","4","% Heavy-drinking days","10.1002/14651858.CD015673.pub2",6,"logRR",0.515664606064403,0.567652428209144,6.07030374387186e-06,0.28728801115302,"REML_golden_v1","ok"
"CD015673_pub2","5","Number of drinks per drinking day","10.1002/14651858.CD015673.pub2",10,"logRR",-0.0356272417592362,0.195718345065305,0.289320249274545,0.356496323353887,"REML_golden_v1","ok"
"CD015673_pub2","6","Adverse events","10.1002/14651858.CD015673.pub2",6,"logRR",0.162945309205724,0.118719025927747,0.159203450362884,0.604800202190885,"REML_golden_v1","ok"
"CD015673_pub2","7","Serious adverse events","10.1002/14651858.CD015673.pub2",4,"logRR",-1.31726969888934,0.748751436493467,6.05136583936091e-06,0.846041951216724,"REML_golden_v1","ok"
"CD015673_pub2","8","Dropouts","10.1002/14651858.CD015673.pub2",15,"logRR",-0.117148015265254,0.062996564068581,6.81310893062276e-06,0.73939035957603,"REML_golden_v1","ok"
"CD015673_pub2","9","Dropouts due to adverse events","10.1002/14651858.CD015673.pub2",8,"logRR",0.617877937495636,0.304602518111445,6.31569257249064e-06,0.699140858971599,"REML_golden_v1","ok"
"CD015673_pub2","10","Craving","10.1002/14651858.CD015673.pub2",3,"logRR",0.0339010177288856,1.14594970550477,5.72052193941052e-06,0.484621365957098,"REML_golden_v1","ok"
"CD015698_pub2","1","Overall survival (Subgroup analysis: IPC Types)","10.1002/14651858.CD015698.pub2",8,"GIV",-0.503588989992714,0.13102633739969,5.94479710071345e-06,0.713228340476143,"REML_golden_v1","ok"
"CD015698_pub2","2","Overall survival (Subgroup analysis: Chemotherapy drugs)","10.1002/14651858.CD015698.pub2",7,"GIV",-0.400331322501513,0.145024718118787,5.91632891619709e-06,0.822258434716962,"REML_golden_v1","ok"
"CD015698_pub2","3","Overall survival (Sensitivity analysis: Excluding studies with overall high risk of bias)","10.1002/14651858.CD015698.pub2",3,"GIV",-0.418461022720611,0.212043495401068,5.82807394311559e-06,0.669263145998627,"REML_golden_v1","ok"
"CD015698_pub2","5","Anastomotic leakage (Subgroup analysis: IPC Types)","10.1002/14651858.CD015698.pub2",6,"logRR",0.272073390403811,0.534830616973936,6.96551444971713e-06,0.833921142790737,"REML_golden_v1","ok"
"CD015698_pub2","6","Intra-abdominal abscess","10.1002/14651858.CD015698.pub2",2,"logRR",0.0619999244551019,0.967980109384403,6.51892585601189e-06,0.999999999997192,"REML_golden_v1","ok"
"CD015701_pub2","1","HIV acquisition","10.1002/14651858.CD015701.pub2",3,"logRR",0.00805208275211237,0.106856265830984,6.05630792509563e-06,0.264279162606679,"REML_golden_v1","ok"
"CD015701_pub2","2","Pregnancy","10.1002/14651858.CD015701.pub2",2,"logRR",-0.511764376101854,0.400586726330585,0.391883034866728,0.87700066671864,"REML_golden_v1","ok"
"CD015711_pub2","1","Spectacle independence for near vision","10.1002/14651858.CD015711.pub2",3,"logRR",0.0659038636749549,0.0667828641383062,6.72509922749031e-06,0.937240011311318,"REML_golden_v1","ok"
"CD015711_pub2","2","Spectacle independence for intermediate vision","10.1002/14651858.CD015711.pub2",2,"GIV",0,0.0131027633939996,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015711_pub2","3","Proportion of overall patient satisfaction with the procedure and its results","10.1002/14651858.CD015711.pub2",2,"GIV",0,0.0612408461594502,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015711_pub2","4","Frequency of any ocular AE","10.1002/14651858.CD015711.pub2",2,"GIV",0,0.0798615056909431,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015711_pub2","5","Proportion of participants who required further procedures","10.1002/14651858.CD015711.pub2",2,"GIV",0,0.041028384965597,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015721_pub2","1","Functional independence: mRS score < 3 within 90 days","10.1002/14651858.CD015721.pub2",2,"GIV",0,1.00026011508903,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015721_pub2","2","Excellent functional outcome: mRS score < 2 within 90 days","10.1002/14651858.CD015721.pub2",2,"GIV",0,0.0362325559557704,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015721_pub2","3","Mortality within 90 days","10.1002/14651858.CD015721.pub2",6,"logRR",-0.0591959077466783,0.0966351314387563,6.28957501995621e-06,0.356916158602769,"REML_golden_v1","ok"
"CD015721_pub2","4","Asymptomatic intracranial haemorrhage within 90 days","10.1002/14651858.CD015721.pub2",6,"logRR",0.124674050936128,0.0660068879320512,5.91939585986055e-06,0.789796475755272,"REML_golden_v1","ok"
"CD015721_pub2","5","Symptomatic intracranial haemorrhage within 90 days","10.1002/14651858.CD015721.pub2",6,"logRR",0.180207051612704,0.177990711105916,6.97973070690388e-06,0.783955764981057,"REML_golden_v1","ok"
"CD015721_pub2","6","Successful revascularisation: TICI grades 2b to 3","10.1002/14651858.CD015721.pub2",6,"logRR",0.0424507710251466,0.0160807511536098,5.57669461433912e-06,0.760827698489345,"REML_golden_v1","ok"
"CD015721_pub2","7","Complete revascularisation: TICI grade 3","10.1002/14651858.CD015721.pub2",5,"logRR",0.135333335425123,0.0583658983806812,5.90948371204142e-06,0.775475066733019,"REML_golden_v1","ok"
"CD015746_pub2","1","Acute typhoid fever","10.1002/14651858.CD015746.pub2",3,"GIV",0,0.200600320062532,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015746_pub2","2","All-cause mortality","10.1002/14651858.CD015746.pub2",4,"GIV",0,0.162879560482958,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015746_pub2","3","Adverse events","10.1002/14651858.CD015746.pub2",5,"GIV",0.009568529408037,0.10806236029426,6.50952843605603e-06,0.822209990169386,"REML_golden_v1","ok"
"CD015746_pub2","4","Serious adverse events","10.1002/14651858.CD015746.pub2",4,"GIV",0,0.122403679799132,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015749_pub2","1","Changes in physical function and strength","10.1002/14651858.CD015749.pub2",2,"GIV",0,0.101519060941242,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015749_pub2","2","Occurrence of adverse events","10.1002/14651858.CD015749.pub2",3,"GIV",0,0.397085331276213,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015749_pub2","3","Body composition and weight","10.1002/14651858.CD015749.pub2",5,"GIV",0,0.27842831338024,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015749_pub2","4","Appetite","10.1002/14651858.CD015749.pub2",4,"GIV",0,0.147813650970104,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015749_pub2","5","Fatigue","10.1002/14651858.CD015749.pub2",4,"GIV",0,0.213845780345426,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015749_pub2","6","Biochemical markers ","10.1002/14651858.CD015749.pub2",3,"GIV",0,0.507401591523933,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015749_pub2","7","Biochemical markers ","10.1002/14651858.CD015749.pub2",4,"GIV",0,1.66493750890551,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015751_pub2","1","Contact lens discomfort","10.1002/14651858.CD015751.pub2",2,"GIV",0,0.24535647188504,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015751_pub2","2","Corneal fluorescein staining","10.1002/14651858.CD015751.pub2",4,"GIV",0,0.426980936379171,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015751_pub2","3","Conjunctival redness","10.1002/14651858.CD015751.pub2",3,"GIV",0,0.231652032180745,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015751_pub2","4","Participant discontinuation","10.1002/14651858.CD015751.pub2",2,"GIV",0,1.05512704456805,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015751_pub2","5","Comfortable lens wear time (hours)","10.1002/14651858.CD015751.pub2",2,"GIV",0,0.976083266433845,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015751_pub2","6","Other dry eye symptoms","10.1002/14651858.CD015751.pub2",3,"logRR",-0.199870167250275,1.14270197881532,6.75513213639657e-06,0.45342765463144,"REML_golden_v1","ok"
"CD015779","1","Recurrence of rheumatic fever","10.1002/14651858.CD015779",2,"GIV",0,0.590186558747637,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015779","2","Progression of rheumatic heart disease (latent RHD) ","10.1002/14651858.CD015779",3,"GIV",-1.37645070794487,0.771852969926407,1.1156626455441,0.663031161486521,"REML_golden_v1","ok"
"CD015779","3","Progression of rheumatic heart disease (late-stage RHD)","10.1002/14651858.CD015779",2,"logRR",-0.156009705854014,0.795542204103589,0.880405967740981,0.411277638341027,"REML_golden_v1","ok"
"CD015779","4","Cardiac complications","10.1002/14651858.CD015779",2,"logRR",-0.0715019752754012,0.153985465713953,6.5285990765155e-06,0.999999999949469,"REML_golden_v1","ok"
"CD015779","5","All-cause mortality (latent RHD)","10.1002/14651858.CD015779",3,"logRR",-2.05836448757019,0.309128887160165,5.98242508360975e-06,0.715899938379849,"REML_golden_v1","ok"
"CD015779","9","Adverse events: delayed hypersensitivity or allergic reaction","10.1002/14651858.CD015779",2,"logRR",2.65704380953187,2.45208547818416,3.02057729733674,0.888442468649301,"REML_golden_v1","ok"
"CD015786_pub2","1","Overall survival","10.1002/14651858.CD015786.pub2",4,"GIV",-0.147112058174381,0.120540235526932,6.98205590270516e-06,0.934831578644411,"REML_golden_v1","ok"
"CD015786_pub2","2","Progression (disease)-free survival","10.1002/14651858.CD015786.pub2",3,"GIV",-0.247710153401722,0.106925205987335,6.06762279438653e-06,0.56845926702374,"REML_golden_v1","ok"
"CD015786_pub2","3","Early adverse effects","10.1002/14651858.CD015786.pub2",2,"GIV",0,0.334755703385862,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015786_pub2","4","Late adverse effects","10.1002/14651858.CD015786.pub2",2,"GIV",0,0.86038576897131,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015786_pub2","5","Surgically related mortality ","10.1002/14651858.CD015786.pub2",3,"logRR",-0.692559533798366,0.553583557673372,6.33369896787831e-06,0.692237991191038,"REML_golden_v1","ok"
"CD015788_pub2","1","Difference in mean change in adherence","10.1002/14651858.CD015788.pub2",4,"logRR",-0.0357749926491064,0.995844907347622,6.16690060030156e-06,0.979702056642079,"REML_golden_v1","ok"
"CD015788_pub2","2","Difference in final mean adherence","10.1002/14651858.CD015788.pub2",3,"GIV",0,0.163623940722175,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015788_pub2","3","Proportion of participants who were adherent","10.1002/14651858.CD015788.pub2",4,"GIV",0,0.704546778195766,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015788_pub2","4","Change in intraocular pressure (IOP) mmHg","10.1002/14651858.CD015788.pub2",2,"GIV",0,0.0583555943445304,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015788_pub2","5","Visual field","10.1002/14651858.CD015788.pub2",2,"logRR",-0.0178828270667651,1.40670398893012,6.07695950157883e-06,1,"REML_golden_v1","ok"
"CD015790_pub2","1","Overall health-related quality of life – change score","10.1002/14651858.CD015790.pub2",3,"logRR",0.0629892734003635,1.15100938149044,6.44480732916131e-06,0.982329453037861,"REML_golden_v1","ok"
"CD015790_pub2","2","Overall health-related quality of life – final value","10.1002/14651858.CD015790.pub2",3,"logRR",0.00410697458171277,1.14966865012152,6.01642644313254e-06,0.490004800146229,"REML_golden_v1","ok"
"CD015790_pub2","3","Overall vision-related quality of life – change score","10.1002/14651858.CD015790.pub2",4,"GIV",0,0.0790916783153202,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015790_pub2","4","Overall vision-related quality of life – final value","10.1002/14651858.CD015790.pub2",6,"logRR",-0.0492566643075147,0.812765833797353,5.66744532709628e-06,0.476067509368625,"REML_golden_v1","ok"
"CD015790_pub2","5","Proportion of participants who experienced any adverse events","10.1002/14651858.CD015790.pub2",2,"logRR",0.120771694063281,0.19263514843256,6.44995644125472e-06,0.99999999987945,"REML_golden_v1","ok"
"CD015790_pub2","6","QOL subscore: psychological well-being, emotional distress, depression and anxiety-change score","10.1002/14651858.CD015790.pub2",4,"GIV",0,0.0842435231311631,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015790_pub2","7","QOL subscore: psychological well-being, emotional distress, depression and anxiety-final value","10.1002/14651858.CD015790.pub2",2,"GIV",0,0.174497078496424,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015790_pub2","8","QOL subscore: physical functioning-change score","10.1002/14651858.CD015790.pub2",2,"GIV",0,0.145476441512961,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015790_pub2","9","QOL subscore: physical functioning-final value","10.1002/14651858.CD015790.pub2",3,"GIV",0,0.105372679663465,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015790_pub2","10","QOL subscore: self-efficacy-change score","10.1002/14651858.CD015790.pub2",3,"logRR",0.184962610073342,1.14986725982074,6.21633873740958e-06,0.931618936123817,"REML_golden_v1","ok"
"CD015790_pub2","11","QOL subscore: self-efficacy-final value","10.1002/14651858.CD015790.pub2",4,"logRR",-0.122233961090446,0.994091853426705,6.99741555634227e-06,0.949929991420367,"REML_golden_v1","ok"
"CD015790_pub2","12","QOL subscore: adaptation to vision loss-final value","10.1002/14651858.CD015790.pub2",4,"logRR",-0.123497774957207,0.992882221863504,5.78316031161495e-06,0.950219575967593,"REML_golden_v1","ok"
"CD015802_pub2","1","Intermittent hypoxemia (IH): number of episodes in the 7 days after treatment discontinued","10.1002/14651858.CD015802.pub2",3,"logRR",-0.478182622777096,0.405472236012472,0.302962343191764,0.62830244703568,"REML_golden_v1","ok"
"CD015802_pub2","2","All-cause mortality prior to hospital discharge","10.1002/14651858.CD015802.pub2",2,"logRR",-0.932979985054811,0.334964256637933,5.89175265968622e-06,0.999999999990268,"REML_golden_v1","ok"
"CD015802_pub2","3","All-cause mortality prior to hospital discharge","10.1002/14651858.CD015802.pub2",2,"logRR",-0.00209397358356602,1.1486731477716,6.21848148647875e-06,0.999999999999986,"REML_golden_v1","ok"
"CD015804_pub2","1","Change from baseline in best-corrected visual acuity (BCVA) at 8 to 12 weeks","10.1002/14651858.CD015804.pub2",8,"GIV",-0.565714972538361,0.295165002088686,0.259971451773167,0.727710313692041,"REML_golden_v1","ok"
"CD015804_pub2","2","Proportion of participants who lost fewer than 15 letters in BCVA from baseline at 24 to 48 weeks","10.1002/14651858.CD015804.pub2",2,"GIV",0,0.0256539644071467,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015804_pub2","3","Proportion of participants who experienced at least one serious ocular adverse event (AE) during the study period","10.1002/14651858.CD015804.pub2",5,"GIV",0,0.436020255846727,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015804_pub2","4","Change from baseline in central subfield thickness (CST) at 4 to 12 weeks","10.1002/14651858.CD015804.pub2",3,"GIV",1.82682965523973,6.49502718518231,8.94918156514448,0.633676911105472,"REML_golden_v1","ok"
"CD015804_pub2","6","Change from baseline in the subscale and composite scores NEI-VFQ-25 at 24 to 48 weeks","10.1002/14651858.CD015804.pub2",2,"logRR",-0.0044643376655264,1.41263781288913,6.39665050640928e-06,1,"REML_golden_v1","ok"
"CD015804_pub2","7","Proportion of participants who experienced at least one serious non-ocular AE during the study period","10.1002/14651858.CD015804.pub2",7,"logRR",-0.13642607254517,0.118200897505116,5.7671157886215e-06,0.749376129211379,"REML_golden_v1","ok"
"CD015804_pub2","8","Proportion of participants who experienced TEAEs during the study period","10.1002/14651858.CD015804.pub2",8,"logRR",-0.0295698723747221,0.0294592020578287,5.94419816523219e-06,0.819575172162361,"REML_golden_v1","ok"
"CD015804_pub2","9","Proportion of participants who experienced TEAEs leading to investigational product discontinuation or death","10.1002/14651858.CD015804.pub2",3,"GIV",0,0.294427751519404,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015804_pub2","10","The cumulative incidence of antidrug antibodies (ADAs) during the study period","10.1002/14651858.CD015804.pub2",8,"logRR",-0.173486853756434,0.161452212045174,6.27916162347644e-06,0.859685635714566,"REML_golden_v1","ok"
"CD015804_pub2","11","Mean maximum serum concentration after first injection (ng/mL)","10.1002/14651858.CD015804.pub2",3,"logRR",0.0436399671270884,1.13472064149786,6.15199505247045e-06,0.474500524524548,"REML_golden_v1","ok"
"CD015820_pub2","1","Objective adherence (1 week to 3 months)","10.1002/14651858.CD015820.pub2",5,"GIV",0,1.34969352271204,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015820_pub2","2","Subjective adherence (3 to 6 months) - subjective physician assessment % adherence","10.1002/14651858.CD015820.pub2",3,"GIV",0,0.0411703439995484,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015820_pub2","3","Subjective adherence (3 to 6 months) - 8‐Item Medication Adherence Scale self-reported questionnaire","10.1002/14651858.CD015820.pub2",6,"GIV",0,0.0206409129116639,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015820_pub2","4","Total hours of adherence (Baseline to 3 months)","10.1002/14651858.CD015820.pub2",3,"GIV",0,0.780161772382073,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015820_pub2","5","Visual acuity (1 week to 3 months)","10.1002/14651858.CD015820.pub2",2,"logRR",0.275350044276987,1.39258545913191,6.54858149171785e-06,0.999999999999982,"REML_golden_v1","ok"
"CD015820_pub2","6","Visual acuity > 4 months - Proportion of participants with significant change","10.1002/14651858.CD015820.pub2",5,"GIV",0,0.311739660910453,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015824_pub2","1","Clinical worsening","10.1002/14651858.CD015824.pub2",6,"GIV",0,0.0387532143993887,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015824_pub2","2","Mortality","10.1002/14651858.CD015824.pub2",7,"GIV",0,0.188905641786104,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015824_pub2","3","Hospitalisation","10.1002/14651858.CD015824.pub2",4,"GIV",0,0.266545508527221,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015824_pub2","4","Change from baseline in 6-minute walk distance (6MWD) (subgroups with different formulations)","10.1002/14651858.CD015824.pub2",8,"GIV",0,4.04254963889994,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015824_pub2","5","Change from baseline in 6MWD (subgroups with different study durations)","10.1002/14651858.CD015824.pub2",8,"GIV",0,5.11973298771604,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015824_pub2","6","Worsening in World Health Organization functional class ","10.1002/14651858.CD015824.pub2",6,"GIV",0,0.210099807183582,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015824_pub2","7","Change from baseline in Borg Dyspnea Scale","10.1002/14651858.CD015824.pub2",3,"GIV",0,0.170064446260997,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015824_pub2","8","Serious adverse events","10.1002/14651858.CD015824.pub2",4,"GIV",0,0.0743012417101805,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015824_pub2","9","Withdrawal from the trial","10.1002/14651858.CD015824.pub2",6,"GIV",0,0.0835595747973749,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015830_pub2","1","Duration of delirium","10.1002/14651858.CD015830.pub2",4,"MD",-1.07430390610163,0.307117169018825,0.243027743011014,0.745913604557598,"REML_golden_v1","ok"
"CD015830_pub2","2","Mortality in the ICU","10.1002/14651858.CD015830.pub2",2,"logRR",-1.00728966721657,1.06646342193722,6.463119561576e-06,0.999999999999867,"REML_golden_v1","ok"
"CD015830_pub2","3","ICUs length of stay","10.1002/14651858.CD015830.pub2",3,"MD",-2.24181756697814,0.708574876634655,6.46727225156345e-06,0.904992150600792,"REML_golden_v1","ok"
"CD015830_pub2","4","Hospital length of stay","10.1002/14651858.CD015830.pub2",2,"MD",-7.97587411429811,13.9286098503583,15.2343157113413,0.806461457737447,"REML_golden_v1","ok"
"CD015849_pub2","1","All-cause death","10.1002/14651858.CD015849.pub2",14,"logRR",-0.121203016766016,0.118050491866885,0.149127089892363,0.623171051083295,"REML_golden_v1","ok"
"CD015849_pub2","2","All-cause death (Hazard ratio) ","10.1002/14651858.CD015849.pub2",7,"GIV",-0.115648967646588,0.0966102160494217,0.0989459823909251,0.623907055342092,"REML_golden_v1","ok"
"CD015849_pub2","3","Cardiovascular death","10.1002/14651858.CD015849.pub2",2,"GIV",-0.389089454242513,0.418536783838266,5.63469841256606e-06,0.999999999990296,"REML_golden_v1","ok"
"CD015849_pub2","4","Cardiovascular death (Hazard ratio) ","10.1002/14651858.CD015849.pub2",7,"GIV",-0.150562505973427,0.12097689858638,0.150076412016706,0.61905168921459,"REML_golden_v1","ok"
"CD015849_pub2","5","3-point MACE","10.1002/14651858.CD015849.pub2",9,"GIV",-0.269785054501604,0.128812289367857,0.327219121892009,0.76872729202127,"REML_golden_v1","ok"
"CD015849_pub2","6","3-point MACE (Hazard ratio)","10.1002/14651858.CD015849.pub2",11,"GIV",-0.17864862795278,0.0637118655458487,0.114267362809449,0.688885621719811,"REML_golden_v1","ok"
"CD015849_pub2","7","4-point MACE","10.1002/14651858.CD015849.pub2",3,"GIV",0.00843672629526916,0.11618417325294,6.69666324881453e-06,0.964275032804237,"REML_golden_v1","ok"
"CD015849_pub2","8","4-point MACE (Hazard ratio)","10.1002/14651858.CD015849.pub2",5,"GIV",-0.0734280283076146,0.0566592132121851,6.41093420789939e-06,0.292515068508919,"REML_golden_v1","ok"
"CD015849_pub2","9","Kidney failure","10.1002/14651858.CD015849.pub2",2,"GIV",-0.127451256641405,0.0928004379399828,6.50048422354792e-06,0.999999999985387,"REML_golden_v1","ok"
"CD015849_pub2","10","Kidney failure (Hazard ratio)","10.1002/14651858.CD015849.pub2",3,"GIV",-0.169286142504506,0.144630509822557,5.68362889841549e-06,0.626103417951439,"REML_golden_v1","ok"
"CD015849_pub2","11","Composite kidney outcome","10.1002/14651858.CD015849.pub2",2,"GIV",0,0.999979737115299,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015849_pub2","12","Composite kidney outcome (Hazard ratio)","10.1002/14651858.CD015849.pub2",6,"GIV",-0.00526721304882827,0.120176174207132,0.192616875434514,0.319233085811655,"REML_golden_v1","ok"
"CD015849_pub2","13","Severe hypoglycaemia","10.1002/14651858.CD015849.pub2",5,"logRR",-0.195643965885814,0.219638131807488,0.251574405127619,0.325450798581197,"REML_golden_v1","ok"
"CD015849_pub2","14","Severe hypoglycaemia (Hazard ratio)","10.1002/14651858.CD015849.pub2",4,"GIV",-0.400657382371127,0.176702114442075,6.43444204550057e-06,0.463640087815576,"REML_golden_v1","ok"
"CD015849_pub2","15","Nonfatal myocardial infarction","10.1002/14651858.CD015849.pub2",3,"logRR",-0.27644114616786,0.146368535546588,5.75742470303164e-06,0.583042147395699,"REML_golden_v1","ok"
"CD015849_pub2","16","Nonfatal myocardial infarction (Hazard ratio)","10.1002/14651858.CD015849.pub2",3,"GIV",-0.349103676357795,0.47467751356682,0.617174957328212,0.753766591625242,"REML_golden_v1","ok"
"CD015849_pub2","17","Fatal myocardial infarction","10.1002/14651858.CD015849.pub2",3,"logRR",0.240697826778011,1.06582163487131,5.80752268307803e-06,0.38377473578968,"REML_golden_v1","ok"
"CD015849_pub2","18","Myocardial infarction (undefined)","10.1002/14651858.CD015849.pub2",2,"GIV",-2.12703392724978,1.88638692978138,2.46924506096245,0.749939570584849,"REML_golden_v1","ok"
"CD015849_pub2","19","Fatal or nonfatal myocardial infarction","10.1002/14651858.CD015849.pub2",2,"GIV",0,0.127182358057716,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
"CD015849_pub2","20","All myocardial infarction (Hazard ratio)","10.1002/14651858.CD015849.pub2",3,"GIV",-0.271480174037992,0.138161583987654,6.22539809551041e-06,0.499369815080548,"REML_golden_v1","ok"
"CD015849_pub2","21","Nonfatal stroke","10.1002/14651858.CD015849.pub2",2,"logRR",-0.396389593022489,0.376976632539385,0.392211128724325,0.842769979915311,"REML_golden_v1","ok"
"CD015849_pub2","22","Nonfatal stroke (Hazard ratio)","10.1002/14651858.CD015849.pub2",3,"GIV",0.103100095181414,0.135476285416488,5.6900907885626e-06,0.325480070082056,"REML_golden_v1","ok"
"CD015849_pub2","23","Fatal or nonfatal stroke","10.1002/14651858.CD015849.pub2",2,"GIV",0,0.686386391420655,5.74921565745693e-06,0.5,"REML_golden_v1","ok"
