"review_id","dataset","analysis_key","analysis_name","analysis_group","analysis_number","subgroup","effect_class","outcome_type","k","yi","se","tau2","mean_year","mean_ctrl_risk","mean_total_n"
"CD014844","CD014844_pub2_data","1|9|Subgroup: uterine infection by gestation|Gestation < 12 weeks","Subgroup: uterine infection by gestation",1,9,"Gestation < 12 weeks","or","binary",2,-1.1140279314443,0.411910430202956,0,2015.5,0.038261217948718,872
"CD014845","CD014845_pub2_data","1|1|Food selection/purchasing (kcal)|","Food selection/purchasing (kcal)",1,1,"","reported","reported",19,-0.0547743165084867,0.0113373294465158,0,2016.10526315789,0,518.421052631579
"CD014845","CD014845_pub2_data","1|10|Subgroup analysis: food consumption by label type (kcal)|Calorie","Subgroup analysis: food consumption by label type (kcal)",1,10,"Calorie","or","binary",8,-0.490257396555054,0.710882990279011,0,2012.75,0,233.75
"CD014845","CD014845_pub2_data","1|11|Subgroup analysis: food consumption by socioeconomic status (kcal)|High","Subgroup analysis: food consumption by socioeconomic status (kcal)",1,11,"High","or","binary",9,-0.567198482340596,0.671178479868101,0,2013.44444444444,0,171.111111111111
"CD014845","CD014845_pub2_data","1|12|Sensitivity analysis: food consumption by low risk of bias (kcal)|Some concerns or high risk of bias ","Sensitivity analysis: food consumption by low risk of bias (kcal)",1,12,"Some concerns or high risk of bias ","or","binary",9,-0.515473619198811,0.670792247175343,0,2012.11111111111,0,227.444444444444
"CD014845","CD014845_pub2_data","1|2|Subgroup analysis: food selection/purchasing by setting (kcal)|Laboratory","Subgroup analysis: food selection/purchasing by setting (kcal)",1,2,"Laboratory","reported","reported",2,-0.29318059310642,0.101915821102995,0,2015,0,218.5
"CD014845","CD014845_pub2_data","1|2|Subgroup analysis: food selection/purchasing by setting (kcal)|Naturalistic","Subgroup analysis: food selection/purchasing by setting (kcal)",1,2,"Naturalistic","reported","reported",8,-0.0653058639030327,0.0483485318205777,0,2014,0,238.375
"CD014845","CD014845_pub2_data","1|2|Subgroup analysis: food selection/purchasing by setting (kcal)|Restaurant","Subgroup analysis: food selection/purchasing by setting (kcal)",1,2,"Restaurant","reported","reported",7,-0.0537711748021583,0.0159662902434133,3.13533232975472e-07,2017.42857142857,0,1066.57142857143
"CD014845","CD014845_pub2_data","1|2|Subgroup analysis: food selection/purchasing by setting (kcal)|Store","Subgroup analysis: food selection/purchasing by setting (kcal)",1,2,"Store","reported","reported",2,-0.0477155,0.0173241161390704,0,2021,0,20
"CD014845","CD014845_pub2_data","1|3|Subgroup analysis: food selection/purchasing by label type (kcal)|Calorie and nutrient","Subgroup analysis: food selection/purchasing by label type (kcal)",1,3,"Calorie and nutrient","reported","reported",4,-0.052916385139982,0.0171365352493918,5.14677533357277e-06,2017.75,0,120
"CD014845","CD014845_pub2_data","1|3|Subgroup analysis: food selection/purchasing by label type (kcal)|Calorie with PACE","Subgroup analysis: food selection/purchasing by label type (kcal)",1,3,"Calorie with PACE","reported","reported",2,-0.0456114052575707,0.0362342325562809,0,2018,0,24
"CD014845","CD014845_pub2_data","1|3|Subgroup analysis: food selection/purchasing by label type (kcal)|Simple calorie","Subgroup analysis: food selection/purchasing by label type (kcal)",1,3,"Simple calorie","reported","reported",14,-0.0664565681966904,0.0203785574316981,0.000644858993501088,2015.35714285714,0,680.642857142857
"CD014845","CD014845_pub2_data","1|4|Subgroup analysis: food selection/purchasing by socioeconomic status (kcal)|Both low and high","Subgroup analysis: food selection/purchasing by socioeconomic status (kcal)",1,4,"Both low and high","reported","reported",5,-0.0374363522176708,0.0143228495311848,0,2017.4,0,130.4
"CD014845","CD014845_pub2_data","1|4|Subgroup analysis: food selection/purchasing by socioeconomic status (kcal)|High","Subgroup analysis: food selection/purchasing by socioeconomic status (kcal)",1,4,"High","reported","reported",14,-0.0838640645282314,0.0185524110084058,0,2015.64285714286,0,657
"CD014845","CD014845_pub2_data","1|5|Additional exploratory subgroup analysis: food selection/purchasing by placement of labels|Both adjacent to and on product packaging","Additional exploratory subgroup analysis: food selection/purchasing by placement of labels",1,5,"Both adjacent to and on product packaging","reported","reported",3,-0.046692819840193,0.0156427977183851,0,2021.33333333333,0,20
"CD014845","CD014845_pub2_data","1|5|Additional exploratory subgroup analysis: food selection/purchasing by placement of labels|On menus","Additional exploratory subgroup analysis: food selection/purchasing by placement of labels",1,5,"On menus","reported","reported",14,-0.078662764504842,0.0235528862506877,0.00138037432121568,2014.78571428571,0,669.214285714286
"CD014845","CD014845_pub2_data","1|6|Sensitivity analysis: food selection/purchasing by low risk of bias (kcal)|Low risk of bias","Sensitivity analysis: food selection/purchasing by low risk of bias (kcal)",1,6,"Low risk of bias","reported","reported",8,-0.0465472476535885,0.0119960043467139,0,2020.5,0,747
"CD014845","CD014845_pub2_data","1|6|Sensitivity analysis: food selection/purchasing by low risk of bias (kcal)|Some concerns or high risk of bias","Sensitivity analysis: food selection/purchasing by low risk of bias (kcal)",1,6,"Some concerns or high risk of bias","reported","reported",11,-0.127789441718498,0.0391644337156932,0.00181455518573019,2012.90909090909,0,352.181818181818
"CD014845","CD014845_pub2_data","1|7|Sensitivity analysis: food selection/purchasing excluding Reynolds 2022, Vasiljevic 2018, Vasiljevic 2019|","Sensitivity analysis: food selection/purchasing excluding Reynolds 2022, Vasiljevic 2018, Vasiljevic 2019",1,7,"","reported","reported",16,-0.0655655646421005,0.0133243046513005,0,2015.4375,0,613.25
"CD014845","CD014845_pub2_data","1|8|Food consumption (kcal)|","Food consumption (kcal)",1,8,"","or","binary",10,-0.512590847685517,0.63635792007523,0,2012.9,0,213.4
"CD014845","CD014845_pub2_data","1|9|Subgroup analysis: food consumption by setting (kcal)|Laboratory","Subgroup analysis: food consumption by setting (kcal)",1,9,"Laboratory","or","binary",3,-0.397753224441316,1.16172563367715,0,2013.33333333333,0,143
"CD014845","CD014845_pub2_data","1|9|Subgroup analysis: food consumption by setting (kcal)|Naturalistic","Subgroup analysis: food consumption by setting (kcal)",1,9,"Naturalistic","or","binary",7,-0.56181903612046,0.760621157594218,0,2012.71428571429,0,243.571428571429
"CD014845","CD014845_pub2_data","2|1|Alcohol selection/purchasing of energy (kcal)|","Alcohol selection/purchasing of energy (kcal)",2,1,"","reported","reported",2,-0.0458631768933917,0.103301635045638,0.0147436144045,2021.5,0,2878
"CD014852","CD014852_pub2_data","1|10|Subgroup analysis – nutritional status at baseline: nutritional status (body weight ) |No inclusion criteria with malnutrition or malnutrition risk","Subgroup analysis – nutritional status at baseline: nutritional status (body weight ) ",1,10,"No inclusion criteria with malnutrition or malnutrition risk","or","binary",2,0.0237742434293314,1.4297641370862,0,2008,0,44.5
"CD014852","CD014852_pub2_data","1|12|All-cause mortality at follow-up|Acute phase","All-cause mortality at follow-up",1,12,"Acute phase","or","binary",2,-0.486208137956337,0.622033660661696,0.559026081803592,2001.5,0.229696063776781,2032.5
"CD014852","CD014852_pub2_data","1|8|Nutritional status change (body weight ) during intervention phase|Acute and subacute phase","Nutritional status change (body weight ) during intervention phase",1,8,"Acute and subacute phase","or","binary",2,0.0236350297658993,1.42557189136152,0,2008,0,78.5
"CD014852","CD014852_pub2_data","1|9|Subgroup analysis – type of stroke: nutritional status (body weight ) |Ischaemic stroke","Subgroup analysis – type of stroke: nutritional status (body weight ) ",1,9,"Ischaemic stroke","or","binary",2,0.0237742434293314,1.4297641370862,0,2008,0,44.5
"CD014852","CD014852_pub2_data","10|2|Neurological impairment (NIHSS score) at end of intervention phase|Acute phase","Neurological impairment (NIHSS score) at end of intervention phase",10,2,"Acute phase","or","binary",2,-0.109200204479565,1.42503628980208,0,2015.5,0,67
"CD014852","CD014852_pub2_data","13|2|Nutritional status (change in body weight) during follow-up or intervention phase|Acute phase","Nutritional status (change in body weight) during follow-up or intervention phase",13,2,"Acute phase","or","binary",2,0.0640786640335286,1.4197833643175,0,2015,0,126
"CD014852","CD014852_pub2_data","8|1|Disability: modified Rankin Scale (mRS 0 to 3, good status) at follow‐up|Acute phase","Disability: modified Rankin Scale (mRS 0 to 3, good status) at follow‐up",8,1,"Acute phase","or","binary",2,0.306981347019049,0.294482120621267,0.112250558618272,2010,0.274893547330495,502.5
"CD014852","CD014852_pub2_data","8|10|Nutritional status (arm muscular circumference) at end of intervention phase|Acute phase","Nutritional status (arm muscular circumference) at end of intervention phase",8,10,"Acute phase","or","binary",3,-0.172644195271059,1.16160593684246,0,2012.66666666667,0,95.3333333333333
"CD014852","CD014852_pub2_data","8|13|All-cause mortality at follow-up|Acute phase","All-cause mortality at follow-up",8,13,"Acute phase","or","binary",3,-0.591321204681134,0.331128242602215,0.173707437495028,2008,0.309733274246482,359
"CD014852","CD014852_pub2_data","8|14|Subgroup analysis – type of stroke: mortality |Mixed: ischaemic stroke and intracerebral haemorrhage","Subgroup analysis – type of stroke: mortality ",8,14,"Mixed: ischaemic stroke and intracerebral haemorrhage","or","binary",2,-0.500363185230939,0.397132673180839,0.211791693606489,2010,0.332246970193253,502.5
"CD014852","CD014852_pub2_data","8|16|Complication (pneumonia) during intervention phase|Acute phase","Complication (pneumonia) during intervention phase",8,16,"Acute phase","or","binary",4,-0.534149812516457,0.399039008099171,0.449721404383474,2011,0.323769933784192,288.75
"CD014852","CD014852_pub2_data","8|17|Subgroup analysis – type of stroke: pneumonia|Mixed: ischaemic stroke and intracerebral haemorrhage","Subgroup analysis – type of stroke: pneumonia",8,17,"Mixed: ischaemic stroke and intracerebral haemorrhage","or","binary",2,-0.0521494216661739,0.139523170758309,0,2010,0.260284965607599,502.5
"CD014852","CD014852_pub2_data","8|18|Complication (urinary tract infection) during intervention phase|Acute phase","Complication (urinary tract infection) during intervention phase",8,18,"Acute phase","or","binary",3,-0.0137847902521211,0.172749277249862,0,2013.33333333333,0.119558175928959,361
"CD014852","CD014852_pub2_data","8|19|Subgroup analysis – type of stroke: urinary tract infection|Mixed: ischaemic stroke and intracerebral haemorrhage","Subgroup analysis – type of stroke: urinary tract infection",8,19,"Mixed: ischaemic stroke and intracerebral haemorrhage","or","binary",2,-0.020946984989806,0.176670705385059,0,2010,0.146003930560105,502.5
"CD014852","CD014852_pub2_data","8|2|Activities of daily living (Barthel Index score) at end of intervention phase|Acute phase","Activities of daily living (Barthel Index score) at end of intervention phase",8,2,"Acute phase","or","binary",2,-0.258473103318252,1.42131556192236,0,2017.5,0,112
"CD014852","CD014852_pub2_data","8|20|Complication (intestinal infection) during intervention phase|Acute phase","Complication (intestinal infection) during intervention phase",8,20,"Acute phase","or","binary",2,-1.05807736858774,0.666334234333068,0.482176812100901,2009.5,0.210439105219553,109
"CD014852","CD014852_pub2_data","8|23|Complication (pressure sores) during intervention phase|Acute phase","Complication (pressure sores) during intervention phase",8,23,"Acute phase","or","binary",2,-0.451339403059318,1.00370267050837,1.22791019663529,2010,0.0327546675401245,502.5
"CD014852","CD014852_pub2_data","8|25|Complication (diarrhoea) during intervention phase|Acute phase","Complication (diarrhoea) during intervention phase",8,25,"Acute phase","or","binary",2,0.275265724596287,0.349669524792514,0,2012.5,0.0782945736434109,468.5
"CD014852","CD014852_pub2_data","8|26|Complication (gastrointestinal haemorrhage) during intervention phase|Acute phase","Complication (gastrointestinal haemorrhage) during intervention phase",8,26,"Acute phase","or","binary",3,-0.782411234061962,0.830218175732947,1.72071214148702,2004,0.246351293705779,331
"CD014852","CD014852_pub2_data","8|5|Neurological impairment (NIHSS score) at and of intervention phase|Acute phase","Neurological impairment (NIHSS score) at and of intervention phase",8,5,"Acute phase","or","binary",2,-0.258473103318252,1.42131556192236,0,2017.5,0,112
"CD014852","CD014852_pub2_data","8|8|Nutritional status (triceps skinfold thickness) at end of intervention phase|Acute phase","Nutritional status (triceps skinfold thickness) at end of intervention phase",8,8,"Acute phase","or","binary",3,-0.172644195271059,1.16160593684246,0,2012.66666666667,0,95.3333333333333
"CD014855","CD014855_pub2_data","1|1|Intraperitoneal abscess|","Intraperitoneal abscess",1,1,"","reported","reported",7,0,0.225659749040754,0,2000.28571428571,0.134097388863274,95.8571428571429
"CD014855","CD014855_pub2_data","1|2|Wound infection|","Wound infection",1,2,"","reported","reported",7,0,0.0987947517373213,0,2006.42857142857,0.209979962064302,99.4285714285714
"CD014855","CD014855_pub2_data","1|3|Morbidity|","Morbidity",1,3,"","reported","reported",2,0,0.423858043620528,0,2016.5,0.209803921568627,62
"CD014855","CD014855_pub2_data","1|4|Mortality|","Mortality",1,4,"","reported","reported",3,0,0.722361316005699,0,1981,0.0072463768115942,74.3333333333333
"CD014855","CD014855_pub2_data","1|5|Hospital stay|","Hospital stay",1,5,"","reported","reported",5,0,0.147537086448023,0,2015,0,103.2
"CD014855","CD014855_pub2_data","2|1|Intraperitoneal abscess|Laparoscopic appendectomy","Intraperitoneal abscess",2,1,"Laparoscopic appendectomy","or","binary",2,-0.194622924493225,0.463994085821363,0,2022.5,0.179316888045541,109
"CD014855","CD014855_pub2_data","2|1|Intraperitoneal abscess|Open appendectomy","Intraperitoneal abscess",2,1,"Open appendectomy","or","binary",5,0.296661139602598,0.541537355854392,0.868389720978123,1991.4,0.116009589190367,90.6
"CD014855","CD014855_pub2_data","2|2|Wound infection|Laparoscopic appendectomy","Wound infection",2,2,"Laparoscopic appendectomy","or","binary",2,0.192408133077009,0.549216252591124,0,2022.5,0.0562934851359899,109
"CD014855","CD014855_pub2_data","2|2|Wound infection|Open appendectomy","Wound infection",2,2,"Open appendectomy","reported","reported",5,0,0.0998588328960218,0,2000,0.271454552835627,95.6
"CD014855","CD014855_pub2_data","2|4|Mortality|Laparoscopic appendectomy ","Mortality",2,4,"Laparoscopic appendectomy ","or","binary",2,0.0109343633708882,1.42608331816621,0,2022.5,0,109
"CD014855","CD014855_pub2_data","2|4|Mortality|Open appendectomy","Mortality",2,4,"Open appendectomy","or","binary",4,1.13986187675439,0.692738364864255,0,1986.5,0.00543478260869565,90.75
"CD014855","CD014855_pub2_data","2|5|Hospital stay|Laparoscopic appendectomy","Hospital stay",2,5,"Laparoscopic appendectomy","or","binary",2,0.0109343633708882,1.42608331816621,0,2022.5,0,109
"CD014855","CD014855_pub2_data","2|5|Hospital stay|Open appendectomy","Hospital stay",2,5,"Open appendectomy","or","binary",3,0,1.16094728416414,0,2010,0,99.3333333333333
"CD014855","CD014855_pub2_data","3|1|Intraperitoneal abscess|Children","Intraperitoneal abscess",3,1,"Children","or","binary",4,-0.278392821418203,0.350753855410352,0,2005.25,0.14698927109044,100.25
"CD014855","CD014855_pub2_data","3|2|Wound infection|Children","Wound infection",3,2,"Children","reported","reported",2,0,0.471743866366098,0,2013,0.0411674347158218,162
"CD014855","CD014855_pub2_data","3|4|Mortality|Children","Mortality",3,4,"Children","or","binary",4,0.519811652236962,0.936324793465982,0,2005.25,0,100.25
"CD014855","CD014855_pub2_data","3|5|Hospital stay|Children","Hospital stay",3,5,"Children","or","binary",3,0.00726609193068639,1.16251507321226,0,2016,0,119.333333333333
"CD014861","CD014861_pub2_data","1|11|Proportion of participants completing treatment regimen as planned|NA","Proportion of participants completing treatment regimen as planned",1,11,NA,"reported","reported",3,0,0.181072693079757,0,2006.33333333333,0.777777777777778,51.3333333333333
"CD014861","CD014861_pub2_data","1|4|Hospital attendance within 48 hours of treatment administration (proportion of participants with a visit)|NA","Hospital attendance within 48 hours of treatment administration (proportion of participants with a visit)",1,4,NA,"or","binary",2,1.1105480466123,1.16645424548239,0,2015.5,0,74.5
"CD014861","CD014861_pub2_data","1|8|Health-related quality of life (EORTC QLQC30 all domains)|NA","Health-related quality of life (EORTC QLQC30 all domains)",1,8,NA,"reported","reported",5,0.132336210122057,0.33366687038767,0,2008.2,0,46.4
"CD014861","CD014861_pub2_data","1|9|Health-related quality of life (EORTC QOL-C30)|NA","Health-related quality of life (EORTC QOL-C30)",1,9,NA,"reported","reported",2,-0.00239308293045742,0.487762649636139,0,2007,0,48
"CD014861","CD014861_pub2_data","2|6|Health-related quality of life (EORTC QLQC30 all domain and unit scores)|NA","Health-related quality of life (EORTC QLQC30 all domain and unit scores)",2,6,NA,"reported","reported",2,5.9304006880734,7.45175241780951,91.1859854999999,2013,0,40
"CD014869","CD014869_pub2_data","1|1| All-cause mortality (between  1 and 5 years)|at 1 year"," All-cause mortality (between  1 and 5 years)",1,1,"at 1 year","reported","reported",3,0,0.0165822228284564,0,1997.33333333333,0.8125,78.3333333333333
"CD014869","CD014869_pub2_data","1|1| All-cause mortality (between  1 and 5 years)|between 2 and 3 years"," All-cause mortality (between  1 and 5 years)",1,1,"between 2 and 3 years","or","binary",3,0.17401856304092,0.15532333608277,0,1995,0.582661290322581,225.666666666667
"CD014869","CD014869_pub2_data","1|5|Adverse events considered non-serious (number of participants) (between 1 and 3 years)|","Adverse events considered non-serious (number of participants) (between 1 and 3 years)",1,5,"","or","binary",4,0.125606955124546,0.481334084242866,0,1995.33333333333,0.0201923076923077,115.5
"CD014869","CD014869_pub2_data","1|6|Sensitivity analysis: all-cause mortality between 1 and 5 years (best-worst case scenario)|at 1 year","Sensitivity analysis: all-cause mortality between 1 and 5 years (best-worst case scenario)",1,6,"at 1 year","reported","reported",3,0,0.0165822228284564,0,1997.33333333333,0.8125,78.3333333333333
"CD014869","CD014869_pub2_data","1|6|Sensitivity analysis: all-cause mortality between 1 and 5 years (best-worst case scenario)|between 2 and 3 years","Sensitivity analysis: all-cause mortality between 1 and 5 years (best-worst case scenario)",1,6,"between 2 and 3 years","reported","reported",2,0,0.0733600619884528,0,1995,0.556451612903226,308
"CD014869","CD014869_pub2_data","1|7|Sensitivity analysis: all-cause mortality between 1 and 5 years (worst-best case scenario)|at 1 year","Sensitivity analysis: all-cause mortality between 1 and 5 years (worst-best case scenario)",1,7,"at 1 year","reported","reported",3,0,0.0164840439532213,0,1997.33333333333,0.8375,78.3333333333333
"CD014869","CD014869_pub2_data","1|7|Sensitivity analysis: all-cause mortality between 1 and 5 years (worst-best case scenario)|between 2 and 3 years","Sensitivity analysis: all-cause mortality between 1 and 5 years (worst-best case scenario)",1,7,"between 2 and 3 years","reported","reported",2,0,0.0733600619884528,0,1995,0.530241935483871,308
"CD014871","CD014871_pub2_data","1|1|Walking energy cost|Carbon (custom-made)","Walking energy cost",1,1,"Carbon (custom-made)","or","binary",2,0.0621222906985529,1.43093084540781,0,2017,0,47
"CD014871","CD014871_pub2_data","1|11|Stride length|Carbon","Stride length",1,11,"Carbon","or","binary",2,0,1.44672846651124,0,2014,0,22
"CD014871","CD014871_pub2_data","1|21|Peak ankle dorsiflexion angle in terminal stance|Carbon","Peak ankle dorsiflexion angle in terminal stance",1,21,"Carbon","or","binary",2,0.0621886110653673,1.43169445652676,0,2017,0,46
"CD014871","CD014871_pub2_data","1|25|Peak knee flexion angle in midstance|Carbon","Peak knee flexion angle in midstance",1,25,"Carbon","or","binary",2,0.0621886110653673,1.43169445652676,0,2017,0,46
"CD014871","CD014871_pub2_data","1|3|Self-selected comfortable walking speed|Carbon","Self-selected comfortable walking speed",1,3,"Carbon","or","binary",4,0.0313452531406367,1.016437795246,0,2015,0,36.5
"CD014871","CD014871_pub2_data","1|3|Self-selected comfortable walking speed|Polypropylene","Self-selected comfortable walking speed",1,3,"Polypropylene","or","binary",2,0.237623426009433,1.43865740056226,0,2012,0,28.5
"CD014871","CD014871_pub2_data","1|45|Peak ankle power in terminal stance|Carbon","Peak ankle power in terminal stance",1,45,"Carbon","or","binary",2,0.0622645793751047,1.43256865367118,0,2017,0,45
"CD014872","CD014872_pub2_data","1|1|Progression-free survival|","Progression-free survival",1,1,"","reported","reported",14,-0.416129352581546,0.0570326215286033,0.0189539875130647,2020.11111111111,0,274.857142857143
"CD014872","CD014872_pub2_data","1|10|Overall response rate (solid cancer vs haematological cancer)|Haematological cancer","Overall response rate (solid cancer vs haematological cancer)",1,10,"Haematological cancer","or","binary",3,1.22362147268557,0.173877817280374,0,2019,0.163754645367311,308
"CD014872","CD014872_pub2_data","1|10|Overall response rate (solid cancer vs haematological cancer)|Solid cancer","Overall response rate (solid cancer vs haematological cancer)",1,10,"Solid cancer","reported","reported",2,0,0.0782533300262685,0,2021,0.0723880597014925,160
"CD014872","CD014872_pub2_data","1|11|Overall response rate (standard-of-care chemotherapy vs hormonal therapy)|Chemotherapy","Overall response rate (standard-of-care chemotherapy vs hormonal therapy)",1,11,"Chemotherapy","reported","reported",2,0,0.239076642013821,0,2020.5,0.146774193548387,243
"CD014872","CD014872_pub2_data","1|14|Severe adverse events (haematological vs non-haematological events)|Haematological","Severe adverse events (haematological vs non-haematological events)",1,14,"Haematological","reported","reported",2,0,0.296675721395636,0,2021,0.117105263157895,184.5
"CD014872","CD014872_pub2_data","1|14|Severe adverse events (haematological vs non-haematological events)|Non-haematological","Severe adverse events (haematological vs non-haematological events)",1,14,"Non-haematological","or","binary",3,-0.0994575290738519,0.771681815916225,1.62274595046194,2020.66666666667,0.215587044534413,251.666666666667
"CD014872","CD014872_pub2_data","1|2|Progression-free survival (solid cancer vs haematological cancer)|Haematological cancer","Progression-free survival (solid cancer vs haematological cancer)",1,2,"Haematological cancer","reported","reported",4,-0.335009011409652,0.11840510164919,0.033299623216414,2019,0,322.75
"CD014872","CD014872_pub2_data","1|2|Progression-free survival (solid cancer vs haematological cancer)|Solid cancer","Progression-free survival (solid cancer vs haematological cancer)",1,2,"Solid cancer","reported","reported",10,-0.456462871259348,0.0630137152364258,0.0119015580126728,2020.42857142857,0,255.7
"CD014872","CD014872_pub2_data","1|3|Progression-free survival (standard-of-care chemotherapy vs hormonal therapy)|Standard-of-care chemotherapy","Progression-free survival (standard-of-care chemotherapy vs hormonal therapy)",1,3,"Standard-of-care chemotherapy","reported","reported",13,-0.367044850169033,0.0505383910903464,0.00545994529490819,2020.125,0,255.384615384615
"CD014872","CD014872_pub2_data","1|3|Progression-free survival (standard-of-care chemotherapy vs hormonal therapy)|Standard-of-care hormonal therapy","Progression-free survival (standard-of-care chemotherapy vs hormonal therapy)",1,3,"Standard-of-care hormonal therapy","reported","reported",2,-0.757259009187882,0.117304306542238,0,2020,0,264
"CD014872","CD014872_pub2_data","1|4|Progression-free survival (FDA/EMA approved vs not approved)|FDA/EMA approved","Progression-free survival (FDA/EMA approved vs not approved)",1,4,"FDA/EMA approved","reported","reported",12,-0.463961910267759,0.0556262586674447,0.0100293845371014,2020,0,270.25
"CD014872","CD014872_pub2_data","1|4|Progression-free survival (FDA/EMA approved vs not approved)|FDA/EMA not approved","Progression-free survival (FDA/EMA approved vs not approved)",1,4,"FDA/EMA not approved","reported","reported",2,-0.165456680888095,0.101031036194658,0,2020.5,0,302.5
"CD014872","CD014872_pub2_data","1|5|Overall survival|","Overall survival",1,5,"","reported","reported",14,-0.163968453170628,0.0653860518999837,0.0272939879096268,2020.11111111111,0,274.857142857143
"CD014872","CD014872_pub2_data","1|6|Overall survival (solid cancer vs haematological cancer)|Haematological cancer","Overall survival (solid cancer vs haematological cancer)",1,6,"Haematological cancer","reported","reported",4,-0.335656983545299,0.0879199984952036,0.0105240421954758,2019,0,322.75
"CD014872","CD014872_pub2_data","1|6|Overall survival (solid cancer vs haematological cancer)|Solid cancer","Overall survival (solid cancer vs haematological cancer)",1,6,"Solid cancer","reported","reported",10,-0.0665162645206211,0.0719952569809744,0.0140601535179544,2020.42857142857,0,255.7
"CD014872","CD014872_pub2_data","1|7|Overall survival (standard-of-care chemotherapy vs hormonal therapy)|Standard-of-care chemotherapy","Overall survival (standard-of-care chemotherapy vs hormonal therapy)",1,7,"Standard-of-care chemotherapy","reported","reported",13,-0.151101933521927,0.0687230519624007,0.0293412011714268,2020.125,0,255.384615384615
"CD014872","CD014872_pub2_data","1|7|Overall survival (standard-of-care chemotherapy vs hormonal therapy)|Standard-of-care hormonal therapy","Overall survival (standard-of-care chemotherapy vs hormonal therapy)",1,7,"Standard-of-care hormonal therapy","reported","reported",2,-0.384501448713036,0.221541448329088,0,2020,0,264
"CD014872","CD014872_pub2_data","1|8|Overall survival (FDA/EMA-approved vs not approved)|FDA/EMA-approved","Overall survival (FDA/EMA-approved vs not approved)",1,8,"FDA/EMA-approved","reported","reported",12,-0.160575596954088,0.0774866510365586,0.0372467856497477,2020,0,270.25
"CD014872","CD014872_pub2_data","1|8|Overall survival (FDA/EMA-approved vs not approved)|FDA/EMA-not approved","Overall survival (FDA/EMA-approved vs not approved)",1,8,"FDA/EMA-not approved","reported","reported",2,-0.185350666601087,0.117467998414622,0.00313014545,2020.5,0,302.5
"CD014872","CD014872_pub2_data","1|9|Overall response rate|","Overall response rate",1,9,"","reported","reported",6,0,0.189032941056502,0,2021.25,0.204718716081258,223.833333333333
"CD014872","CD014872_pub2_data","2|1|Progression-free survival|","Progression-free survival",2,1,"","reported","reported",14,-0.490613306096876,0.0752702858773983,0.0277865706604056,2019.5,0,188.357142857143
"CD014872","CD014872_pub2_data","2|10|Overall response rate (standard-of-care chemotherapy vs hormonal therapy)|Standard-of-care chemotherapy","Overall response rate (standard-of-care chemotherapy vs hormonal therapy)",2,10,"Standard-of-care chemotherapy","reported","reported",2,0,0.196296357445396,0,2018.5,0.05,18.5
"CD014872","CD014872_pub2_data","2|11|Overall response rate (FDA/EMA-approved vs not approved)|FDA/EMA-approved","Overall response rate (FDA/EMA-approved vs not approved)",2,11,"FDA/EMA-approved","reported","reported",2,0,0.330404298195179,0,2021,0.140243902439024,96.5
"CD014872","CD014872_pub2_data","2|12|Severe adverse events|","Severe adverse events",2,12,"","or","binary",5,0.986890609481225,0.242043605514183,0.249314291902464,2018.33333333333,0.421552088797979,442.6
"CD014872","CD014872_pub2_data","2|14|Quality of life|","Quality of life",2,14,"","reported","reported",2,0,0.0735705867353715,0,NA,0,370
"CD014872","CD014872_pub2_data","2|2|Progression-free survival (standard-of-care-chemotherapy vs hormonal therapy)|Standard-of-care chemotherapy","Progression-free survival (standard-of-care-chemotherapy vs hormonal therapy)",2,2,"Standard-of-care chemotherapy","reported","reported",7,-0.299634467061121,0.0855362872833035,0,2018,0,123.142857142857
"CD014872","CD014872_pub2_data","2|2|Progression-free survival (standard-of-care-chemotherapy vs hormonal therapy)|Standard-of-care hormonal therapy","Progression-free survival (standard-of-care-chemotherapy vs hormonal therapy)",2,2,"Standard-of-care hormonal therapy","reported","reported",7,-0.602993717143681,0.0899073932154924,0.0232500545072658,2021.6,0,253.571428571429
"CD014872","CD014872_pub2_data","2|3|Progression-free survival (FDA/EMA-approved vs not approved)|FDA/EMA-approved","Progression-free survival (FDA/EMA-approved vs not approved)",2,3,"FDA/EMA-approved","reported","reported",12,-0.519412384379656,0.0744645888202854,0.0236397634283685,2019.6,0,214.75
"CD014872","CD014872_pub2_data","2|3|Progression-free survival (FDA/EMA-approved vs not approved)|FDA/EMA-not approved","Progression-free survival (FDA/EMA-approved vs not approved)",2,3,"FDA/EMA-not approved","reported","reported",2,0.0237960225244434,0.289488486540606,0,2019,0,30
"CD014872","CD014872_pub2_data","2|4|Sensitivity analysis: Progression-free survival|","Sensitivity analysis: Progression-free survival",2,4,"","reported","reported",8,-0.520263316999437,0.129731825805695,0.0536854139532536,2020.57142857143,0,120.625
"CD014872","CD014872_pub2_data","2|5|Overall survival|","Overall survival",2,5,"","reported","reported",11,-0.232857261846927,0.0566076447428814,0,2019.33333333333,0,234.090909090909
"CD014872","CD014872_pub2_data","2|6|Overall survival (standard-of-care chemotherapy vs hormonal therapy)|Standard-of-care chemotherapy","Overall survival (standard-of-care chemotherapy vs hormonal therapy)",2,6,"Standard-of-care chemotherapy","reported","reported",5,-0.167528328836694,0.0807836425370375,0,2016.8,0,164.2
